7066	THPO
7122	CLDN5
25912	C1orf43
56649	TMPRSS4
55846	ITFG2
5610	EIF2AK2
1731	SEPTIN1
10092	ARPC5
53635	PTOV1
6232	RPS27
80195	TMEM254
5631	PRPS1
55330	BLOC1S4
8839	CCN5
6102	RP2
2872	MKNK2
9736	USP34
4927	NUP88
3933	LCN1
3108	HLA-DMA
8712	PAGE1
7957	EPM2A
2869	GRK5
572	BAD
5887	RAD23B
57683	ZDBF2
3146	HMGB1
8529	CYP4F2
5425	POLD2
22888	UBOX5
24148	PRPF6
9141	PDCD5
162239	ZFP1
9880	ZBTB39
8022	LHX3
79696	ZC2HC1C
5214	PFKP
4055	LTBR
23043	TNIK
25834	MGAT4C
9590	AKAP12
140691	TRIM69
7094	TLN1
1540	CYLD
741	ZNHIT2
976	ADGRE5
3030	HADHA
332	BIRC5
10213	PSMD14
929	CD14
23127	COLGALT2
56288	PARD3
8349	H2BC21
22889	KHDC4
402	ARL2
6821	SUOX
7104	TM4SF4
5190	PEX6
56928	SPPL2B
23163	GGA3
6645	SNTB2
3486	IGFBP3
6500	SKP1
11249	NXPH2
1633	DCK
9929	JOSD1
2180	ACSL1
2042	EPHA3
2266	FGG
25886	POC1A
3040	HBA2
7832	BTG2
54205	CYCS
2838	GPR15
921	CD5
4854	NOTCH3
6515	SLC2A3
8600	TNFSF11
54978	SLC35F6
5671	PSG3
6046	BRD2
26147	PHF19
587	BCAT2
22974	TPX2
8337	H2AC18
9328	GTF3C5
8897	MTMR3
644591	PPIAL4G
10928	RALBP1
5707	PSMD1
637	BID
5567	PRKACB
1632	ECI1
8539	API5
11190	CEP250
94104	PAXBP1
1230	CCR1
3015	H2AZ1
10248	POP7
3219	HOXB9
10232	MSLN
9070	ASH2L
56658	TRIM39
9302	SNORD26
1447	CSN2
22806	IKZF3
3156	HMGCR
4296	MAP3K11
55914	ERBIN
10541	ANP32B
57532	NUFIP2
79139	DERL1
8968	H3C7
126306	JSRP1
5002	SLC22A18
5243	ABCB1
1735	DIO3
57007	ACKR3
56947	MFF
1270	CNTF
53358	SHC3
11101	ATE1
54461	FBXW5
3702	ITK
81622	UNC93B1
5771	PTPN2
8615	USO1
57822	GRHL3
23635	SSBP2
56994	CHPT1
9592	IER2
1366	CLDN7
3373	HYAL1
10140	TOB1
2222	FDFT1
4703	NEB
6888	TALDO1
54437	SEMA5B
81035	COLEC12
23327	NEDD4L
79724	ZNF768
9021	SOCS3
11148	HHLA2
56159	TEX11
2644	GCHFR
1281	COL3A1
9987	HNRNPDL
1356	CP
10351	ABCA8
624	BDKRB2
91147	TMEM67
10093	ARPC4
10612	TRIM3
1448	CSN3
8520	HAT1
8161	COIL
10360	NPM3
25885	POLR1A
1796	DOK1
81786	TRIM7
5064	PALM
5520	PPP2R2A
7264	GFUS
1630	DCC
388	RHOB
8969	H2AC11
10301	DLEU1
9900	SV2A
721	C4B
7480	WNT10B
2866	GPR42
26155	NOC2L
7273	TTN
22909	FAN1
10761	PLAC1
1604	CD55
2562	GABRB3
9559	VPS26A
55691	FRMD4A
80146	UXS1
9092	SART1
8394	PIP5K1A
1981	EIF4G1
9470	EIF4E2
2688	GH1
989	SEPTIN7
11243	PMF1
26146	TRAF3IP1
51686	OAZ3
219	ALDH1B1
1152	CKB
83543	AIF1L
23	ABCF1
3020	H3-3A
23059	CLUAP1
9636	ISG15
27238	GPKOW
146562	DNAAF8
51588	PIAS4
9329	GTF3C4
55135	WRAP53
5478	PPIA
57213	SPRYD7
3182	HNRNPAB
6383	SDC2
10791	VAMP5
9567	GTPBP1
51218	GLRX5
4839	NOP2
28998	MRPL13
54511	HMGCLL1
4861	NPAS1
6399	TRAPPC2
10024	TROAP
54972	TMEM132A
961	CD47
9910	RABGAP1L
892	CCNC
9917	FAM20B
745	MYRF
9294	S1PR2
5352	PLOD2
2131	EXT1
54765	TRIM44
2026	ENO2
6730	SRP68
83746	L3MBTL2
197	AHSG
11342	RNF13
23233	EXOC6B
9902	MRC2
100861412	FSBP
57463	AMIGO1
51438	MAGEC2
50674	NEUROG3
51548	SIRT6
56122	PCDHB14
2969	GTF2I
7360	UGP2
6691	SPINK2
6100	RP9
5819	NECTIN2
8439	NSMAF
7773	ZNF230
3797	KIF3C
11213	IRAK3
57530	CGN
4430	MYO1B
262	AMD1
92906	HNRNPLL
9576	SPAG6
641	BLM
55668	GPATCH2L
25949	SYF2
57215	THAP11
9246	UBE2L6
8031	NCOA4
5500	PPP1CB
10018	BCL2L11
23299	BICD2
55506	MACROH2A2
278	AMY1C
84648	LCE3D
27338	UBE2S
10869	USP19
2115	ETV1
8493	PPM1D
26525	IL36RN
51341	ZBTB7A
79754	ASB13
10225	CD96
3488	IGFBP5
6504	SLAMF1
4145	MATK
84317	CCDC115
3689	ITGB2
79598	CEP97
54531	MIER2
213	ALB
2073	ERCC5
57717	PCDHB16
6936	GCFC2
146894	CD300LG
10201	NME6
81704	DOCK8
3560	IL2RB
598	BCL2L1
9300	SNORD28
9662	CEP135
118430	MUCL1
8618	CADPS
64147	KIF9
163183	SYNE4
6830	SUPT6H
4115	MAGEB4
55643	BTBD2
60673	ATG101
10211	FLOT1
6881	TAF10
931	MS4A1
51191	HERC5
6659	SOX4
5424	POLD1
3627	CXCL10
84676	TRIM63
25876	SPEF1
64282	TENT4B
7490	WT1
83988	NCALD
203	AK1
3613	IMPA2
7432	VIP
1513	CTSK
57680	CHD8
83895	KRTAP1-5
1200	TPP1
54749	EPDR1
23173	METAP1
27287	VENTX
55851	PSENEN
3640	INSL3
6505	SLC1A1
2001	ELF5
476	ATP1A1
5685	PSMA4
10647	SCGB1D2
10961	ERP29
3751	KCND2
10557	RPP38
65018	PINK1
25874	MPC2
6049	RNF6
2052	EPHX1
64757	MTARC1
9786	KIAA0586
25923	ATL3
1747	DLX3
51806	CALML5
8354	H3C11
4683	NBN
2538	G6PC1
8301	PICALM
3113	HLA-DPA1
23507	LRRC8B
9283	GPR37L1
11151	CORO1A
2529	FUT7
23499	MACF1
7538	ZFP36
6595	SMARCA2
5449	POU1F1
23243	ANKRD28
2057	EPOR
11340	EXOSC8
9441	MED26
6779	STATH
9990	SLC12A6
767	CA8
80304	WDCP
55596	ZCCHC8
1674	DES
9807	IP6K1
4544	MTNR1B
2957	GTF2A1
10193	RNF41
10143	CLEC3A
22863	ATG14
55283	MCOLN3
1676	DFFA
6288	SAA1
5331	PLCB3
8667	EIF3H
4294	MAP3K10
10383	TUBB4B
5544	PRB3
5094	PCBP2
84957	RELT
118813	ZFYVE27
220988	HNRNPA3
55209	SETD5
64396	GMCL2
149628	PYHIN1
23209	MLC1
1395	CRHR2
8738	CRADD
2643	GCH1
5881	RAC3
26517	TIMM13
5743	PTGS2
1834	DSPP
8813	DPM1
92815	H2AW
50804	MYEF2
29916	SNX11
1663	DDX11
9450	LY86
79734	KCTD17
2171	FABP5
894	CCND2
150483	TEKT4
5584	PRKCI
57630	SH3RF1
22953	P2RX2
342	APOC1P1
10682	EBP
5202	PFDN2
29107	NXT1
768	CA9
662	BNIP1
4916	NTRK3
3757	KCNH2
1185	CLCN6
9546	APBA3
84085	FBXO30
9806	SPOCK2
22841	RAB11FIP2
224	ALDH3A2
3442	IFNA5
6389	SDHA
55168	MRPS18A
3174	HNF4G
22981	NINL
84181	CHD6
144097	SPINDOC
146664	MGAT5B
4107	MAGEA8
2239	GPC4
8926	SNURF
4968	OGG1
10564	ARFGEF2
66000	TMEM108
1129	CHRM2
8200	GDF5
6897	TARS1
23513	SCRIB
388372	CCL4L1
1373	CPS1
53826	FXYD6
6725	SRMS
8904	CPNE1
10498	CARM1
22807	IKZF2
121793	TEX29
4155	MBP
8148	TAF15
3310	HSPA6
27315	PGAP2
55633	TBC1D22B
6311	ATXN2
2248	FGF3
858	CAV2
7026	NR2F2
5981	RFC1
81034	SLC25A32
63940	GPSM3
7542	ZFPL1
7069	THRSP
9173	IL1RL1
1201	CLN3
56901	NDUFA4L2
4846	NOS3
23603	CORO1C
3059	HCLS1
6758	SSX5
113829	SLC35A4
201627	DENND6A
28513	CDH19
8763	CD164
9144	SYNGR2
55432	YOD1
8577	TMEFF1
55662	HIF1AN
22955	SCMH1
9308	CD83
3035	HARS1
7919	DDX39B
54918	CMTM6
54464	XRN1
51258	MRPL51
51433	ANAPC5
7775	ZNF232
79844	ZDHHC11
6147	RPL23A
55692	LUC7L
84996	URB1-AS1
1755	DMBT1
3337	DNAJB1
286148	DPY19L4
24149	ZNF318
3305	HSPA1L
10105	PPIF
521	ATP5ME
150472	CBWD2
8724	SNX3
10606	PAICS
23347	SMCHD1
5529	PPP2R5E
79595	SAP130
8310	ACOX3
3643	INSR
55191	NADSYN1
54552	GNL3L
80258	EFHC2
7462	LAT2
64080	RBKS
8771	TNFRSF6B
54785	BORCS6
10550	ARL6IP5
79083	MLPH
51299	NRN1
10523	CHERP
3501	IGHG2
350	APOH
3481	IGF2
51747	LUC7L3
4302	MLLT6
65108	MARCKSL1
27161	AGO2
5733	PTGER3
1298	COL9A2
10459	MAD2L2
7846	TUBA1A
23067	SETD1B
51375	SNX7
8574	AKR7A2
23678	SGK3
54617	INO80
11331	PHB2
3607	FOXK2
9456	HOMER1
10660	LBX1
10940	POP1
5198	PFAS
386681	KRTAP10-8
79953	SYNDIG1
827	CAPN6
55738	ARFGAP1
7041	TGFB1I1
925	CD8A
11343	MGLL
642	BLMH
23386	NUDCD3
50943	FOXP3
57547	ZNF624
3270	HRC
3899	AFF3
5252	PHF1
463	ZFHX3
5915	RARB
23390	ZDHHC17
7031	TFF1
2651	GCNT2
6286	S100P
6810	STX4
63931	MRPS14
64963	MRPS11
7262	PHLDA2
7100	TLR5
80820	EEPD1
3416	IDE
5437	POLR2H
3223	HOXC6
2288	FKBP4
6786	STIM1
4676	NAP1L4
9516	LITAF
25929	GEMIN5
11172	INSL6
2810	SFN
10915	TCERG1
631	BFSP1
6570	SLC18A1
50512	PODXL2
1656	DDX6
516	ATP5MC1
59349	KLHL12
51164	DCTN4
55471	NDUFAF7
7849	PAX8
5063	PAK3
10681	GNB5
1892	ECHS1
29015	SLC43A3
3351	HTR1B
1760	DMPK
4123	MAN2C1
2799	GNS
5188	GATB
23526	ARHGAP45
4255	MGMT
54468	MIOS
9899	SV2B
115572	TENT5B
30833	NT5C
11068	CYB561D2
80346	REEP4
4598	MVK
29924	EPN1
25875	LETMD1
10553	HTATIP2
257	ALX3
55285	RBM41
9706	ULK2
2155	F7
6596	HLTF
80306	MED28
5208	PFKFB2
113251	LARP4
6890	TAP1
10393	ANAPC10
27283	TINAG
80714	PBX4
1347	COX7A2
1474	CST6
7511	XPNPEP1
4521	NUDT1
6683	SPAST
57188	ADAMTSL3
10804	GJB6
3892	KRT86
79637	ARMC7
83860	TAF3
1314	COPA
6184	RPN1
157567	ANKRD46
8292	COLQ
6165	RPL35A
10920	COPS8
4692	NDN
9897	WASHC5
23097	CDK19
5927	KDM5A
752	FMNL1
7398	USP1
3537	IGLC1
10461	MERTK
23632	CA14
80313	LRRC27
6641	SNTB1
356	FASLG
114327	EFHC1
23293	SMG6
3001	GZMA
5531	PPP4C
9016	SLC25A14
5831	PYCR1
6607	SMN2
54629	MINDY2
23272	TASOR
9271	PIWIL1
23397	NCAPH
2160	F11
273	AMPH
23619	ZIM2
10542	LAMTOR5
10198	MPHOSPH9
23291	FBXW11
972	CD74
79736	TEFM
23484	LEPROTL1
337960	KRTAP13-3
29098	RANGRF
6018	RLF
3800	KIF5C
26005	C2CD3
14	AAMP
83538	ODAD4
2621	GAS6
2257	FGF12
5868	RAB5A
3376	IARS1
5098	PCDHGC3
7565	ZNF17
2492	FSHR
835	CASP2
114824	PNMA5
7978	MTERF1
27252	KLHL20
2019	EN1
23647	ARFIP2
51604	PIGT
9781	RNF144A
81027	TUBB1
55031	USP47
79631	EFL1
60561	RINT1
7818	DAP3
27230	SERP1
92	ACVR2A
60493	FASTKD5
3703	STT3A
23559	WBP1
26031	OSBPL3
51128	SAR1B
8767	RIPK2
5066	PAM
10566	AKAP3
10479	SLC9A6
5004	ORM1
130507	UBR3
91445	RNF185
3567	IL5
1854	DUT
8760	CDS2
1787	TRDMT1
10188	TNK2
6726	SRP9
5553	PRG2
5998	RGS3
50809	HP1BP3
10026	PIGK
405	ARNT
57534	MIB1
11338	U2AF2
5757	PTMA
2072	ERCC4
23185	LARP4B
9310	ZNF235
54443	ANLN
9263	STK17A
2784	GNB3
26985	AP3M1
55116	TMEM39B
8569	MKNK1
10456	HAX1
28964	GIT1
26577	PCOLCE2
25961	NUDT13
23191	CYFIP1
10514	MYBBP1A
80776	B9D2
5289	PIK3C3
10013	HDAC6
6339	SCNN1D
29994	BAZ2B
6019	RLN2
8317	CDC7
3437	IFIT3
84292	WDR83
366	AQP9
6801	STRN
617	BCS1L
782	CACNB1
9715	FAM131B
221079	ARL5B
191	AHCY
54733	SLC35F2
9623	TCL1B
64847	SPATA20
407	ARR3
26168	SENP3
4117	MAK
6234	RPS28
79019	CENPM
64976	MRPL40
9643	MORF4L2
10128	LRPPRC
481	ATP1B1
6632	SNRPD1
2697	GJA1
146225	CMTM2
6370	CCL25
3018	H2BC3
53938	PPIL3
1990	CELA1
1193	CLIC2
3568	IL5RA
9963	SLC23A1
6612	SUMO3
22980	TCF25
51366	UBR5
84125	LRRIQ1
79868	ALG13
23022	PALLD
23204	ARL6IP1
3945	LDHB
103	ADAR
1136	CHRNA3
3983	ABLIM1
55614	KIF16B
4853	NOTCH2
4353	MPO
3460	IFNGR2
1446	CSN1S1
11116	CEP43
3382	ICA1
80174	DBF4B
57587	CFAP97
134285	TMEM171
10389	SCML2
3105	HLA-A
9918	NCAPD2
3698	ITIH2
4698	NDUFA5
3737	KCNA2
5629	PROX1
11169	WDHD1
5984	RFC4
3812	KIR3DL2
5099	PCDH7
1595	CYP51A1
8905	AP1S2
4747	NEFL
353144	LCE3C
83743	GRWD1
607	BCL9
1677	DFFB
6499	SKIV2L
2194	FASN
79726	WDR59
57181	SLC39A10
9223	MAGI1
5082	PDCL
2356	FPGS
115752	DIS3L
30	ACAA1
55626	AMBRA1
84985	FAM83A
5825	ABCD3
127428	TCEANC2
4849	CNOT3
4697	NDUFA4
5209	PFKFB3
11222	MRPL3
9352	TXNL1
7401	CLRN1
8407	TAGLN2
64224	HERPUD2
8038	ADAM12
50615	IL21R
9650	MTFR1
199834	LCE4A
6152	RPL24
571	BACH1
5317	PKP1
8801	SUCLG2
23314	SATB2
1315	COPB1
10611	PDLIM5
23641	LDOC1
125170	MIEF2
55038	CDCA4
158067	AK8
10733	PLK4
136895	C7orf31
9655	SOCS5
406	ARNTL
89958	SAPCD2
54434	SSH1
5678	PSG9
1030	CDKN2B
2829	XCR1
4010	LMX1B
6653	SORL1
22913	RALY
8851	CDK5R1
4316	MMP7
9753	ZSCAN12
23136	EPB41L3
56478	EIF4ENIF1
9330	GTF3C3
79720	VPS37B
8508	NIPSNAP1
3929	LBP
3984	LIMK1
9928	KIF14
23498	HAAO
23506	BICRAL
1749	DLX5
5600	MAPK11
1672	DEFB1
55630	SLC39A4
2354	FOSB
9095	TBX19
379	ARL4D
8522	GAS7
10489	LRRC41
8078	USP5
147841	SPC24
11112	HIBADH
27040	LAT
9941	EXOG
386676	KRTAP10-9
9926	LPGAT1
7784	ZP3
56894	AGPAT3
181	AGRP
55245	UQCC1
2290	FOXG1
8061	FOSL1
22800	RRAS2
25843	MOB4
5526	PPP2R5B
23468	CBX5
92840	REEP6
63876	PKNOX2
6223	RPS19
56704	JPH1
6457	SH3GL3
10268	RAMP3
23552	CDK20
342574	KRT27
8444	DYRK3
196441	ZFC3H1
3557	IL1RN
51507	RTF2
3161	HMMR
990	CDC6
54939	COMMD4
22878	TRAPPC8
57405	SPC25
54797	MED18
22999	RIMS1
913	CD1E
3048	HBG2
6482	ST3GAL1
54845	ESRP1
1527	TEX28
54715	RBFOX1
57464	STRIP2
25831	HECTD1
4258	MGST2
6648	SOD2
6154	RPL26
51616	TAF9B
9564	BCAR1
284391	ZNF844
4343	MOV10
1995	ELAVL3
8875	VNN2
6227	RPS21
3383	ICAM1
135	ADORA2A
8858	PROZ
353134	LCE1D
8535	CBX4
5724	PTAFR
84864	RIOX2
4615	MYD88
3744	KCNA10
9962	SLC23A2
51078	THAP4
6710	SPTB
8636	SSNA1
11267	SNF8
10330	CNPY2
8972	MGAM
9997	SCO2
3791	KDR
1716	DGUOK
6274	S100A3
284904	SEC14L4
7436	VLDLR
9247	GCM2
4704	NDUFA9
286	ANK1
6402	SELL
10069	RWDD2B
6121	RPE65
84659	RNASE7
4485	MST1
51253	MRPL37
5627	PROS1
1741	DLG3
5073	PARN
2895	GRID2
5636	PRPSAP2
308	ANXA5
29957	SLC25A24
6185	RPN2
54815	GATAD2A
9663	LPIN2
4086	SMAD1
127665	ZNF648
971	CD72
6240	RRM1
4969	OGN
9400	RECQL5
928	CD9
26960	NBEA
5226	PGD
2899	GRIK3
10634	GAS2L1
57597	BAHCC1
10181	RBM5
3684	ITGAM
5729	PTGDR
8425	LTBP4
11283	CYP4F8
27005	USP21
5620	PRM2
10927	SPIN1
3911	LAMA5
5332	PLCB4
130560	SPATA3
6785	ELOVL4
79794	SPRING1
23304	UBR2
9145	SYNGR1
987	LRBA
23041	MON2
9303	SNORD25
51267	CLEC1A
22903	BTBD3
3029	HAGH
4141	MARS1
23566	LPAR3
9453	GGPS1
747	DAGLA
79027	ZNF655
84148	KAT8
6443	SGCB
3742	KCNA6
1468	SLC25A10
10767	HBS1L
7809	BSND
51764	GNG13
6218	RPS17
54069	MIS18A
3039	HBA1
8672	EIF4G3
11188	NISCH
29127	RACGAP1
25822	DNAJB5
26353	HSPB8
6675	UAP1
23034	SAMD4A
5557	PRIM1
4922	NTS
29761	USP25
6455	SH3GL1
10307	APBB3
84272	YIPF4
84163	GTF2IRD2
54898	ELOVL2
2786	GNG4
23510	KCTD2
2995	GYPC
733	C8G
2298	FOXD4
268	AMH
4049	LTA
222389	BEND7
1471	CST3
51136	RNFT1
4509	MT-ATP8
84908	FAM136A
4818	NKG7
83444	INO80B
3667	IRS1
3083	HGFAC
3446	IFNA10
7381	UQCRB
259294	TAS2R19
4753	NELL2
5583	PRKCH
51465	UBE2J1
28978	TMEM14A
84266	ALKBH7
5218	CDK14
7716	VEZF1
958	CD40
523	ATP6V1A
8864	PER2
2729	GCLC
7730	ZNF177
9639	ARHGEF10
345	APOC3
23199	GSE1
56616	DIABLO
57708	MIER1
83734	ATG10
2046	EPHA8
100287399	POTEB2
79713	IGFLR1
81833	SPACA1
6887	TAL2
396	ARHGDIA
23380	SRGAP2
54904	NSD3
55578	SUPT20H
56142	PCDHA6
54906	TASOR2
11063	SOX30
118490	MSS51
50628	GEMIN4
84970	C1orf94
3710	ITPR3
605	BCL7A
79836	LONRF3
92399	MRRF
10214	SSX3
7015	TERT
9557	CHD1L
5362	PLXNA2
55282	LRRC36
11176	BAZ2A
28959	TMEM176B
93979	CPA5
717	C2
5328	PLAU
56121	PCDHB15
4931	NVL
6284	S100A13
1476	CSTB
53371	NUP54
170954	PPP1R18
51776	MAP3K20
51077	FCF1
57689	LRRC4C
65094	JMJD4
9819	TSC22D2
9771	RAPGEF5
1036	CDO1
26040	SETBP1
9486	CHST10
81539	SLC38A1
25759	SHC2
10090	UST
54927	CHCHD3
1933	EEF1B2
7474	WNT5A
10856	RUVBL2
2868	GRK4
4946	OAZ1
7555	CNBP
4713	NDUFB7
22976	PAXIP1
10254	STAM2
8411	EEA1
8650	NUMB
7755	ZNF205
811	CALR
2965	GTF2H1
54955	C1orf109
3149	HMGB3
23038	WDTC1
3833	KIFC1
7568	ZNF20
2944	GSTM1
23211	ZC3H4
79618	HMBOX1
4542	MYO1F
7162	TPBG
84285	EIF1AD
55608	ANKRD10
51520	LARS1
84221	SPATC1L
79947	DHDDS
79444	BIRC7
23654	PLXNB2
5310	PKD1
51538	ZCCHC17
5648	MASP1
3339	HSPG2
30850	CDR2L
55165	CEP55
54504	CPVL
6932	TCF7
6769	STAC
56904	SH3GLB2
51478	HSD17B7
7299	TYR
2049	EPHB3
81533	ITFG1
8085	KMT2D
54681	P4HTM
8835	SOCS2
5673	PSG5
50855	PARD6A
7143	TNR
84541	KBTBD8
8883	NAE1
25820	ARIH1
147660	ZNF578
8805	TRIM24
55139	ANKZF1
3998	LMAN1
2938	GSTA1
9729	KIAA0408
23099	ZBTB43
158747	MOSPD2
23609	MKRN2
8788	DLK1
64778	FNDC3B
51170	HSD17B11
11127	KIF3A
4850	CNOT4
51150	SDF4
5683	PSMA2
1848	DUSP6
29922	NME7
1265	CNN2
196	AHR
9475	ROCK2
3217	HOXB7
744	MPPED2
5003	SLC22A18AS
5169	ENPP3
22911	WDR47
10912	GADD45G
2617	GARS1
5438	POLR2I
22822	PHLDA1
83640	RAMAC
128821	CST9L
8907	AP1M1
5286	PIK3C2A
51296	SLC15A3
2016	EMX1
23786	BCL2L13
4306	NR3C2
23353	SUN1
8802	SUCLG1
54922	RASIP1
6588	SLN
64149	C17orf75
84332	DYDC2
64802	NMNAT1
56923	NMUR2
1662	DDX10
27173	SLC39A1
140	ADORA3
11344	TWF2
5480	PPIC
3840	KPNA4
25973	PARS2
56262	LRRC8A
5934	RBL2
54739	XAF1
51008	ASCC1
6390	SDHB
9425	CDYL
55131	RBM28
1725	DHPS
6259	RYK
6565	SLC15A2
9066	SYT7
4744	NEFH
57130	ATP13A1
2327	FMO2
29888	STRN4
79567	RIPOR1
5217	PFN2
5230	PGK1
7371	UCK2
1041	CDSN
64978	MRPL38
196472	FAM71C
871	SERPINH1
80020	FOXRED2
8896	BUD31
134391	GPR151
51187	RSL24D1
10131	TRAP1
1555	CYP2B6
51661	FKBP7
57410	SCYL1
1306	COL15A1
11275	KLHL2
23584	VSIG2
246100	CTAG1A
2006	ELN
3891	KRT85
1855	DVL1
51635	DHRS7
4496	MT1H
84661	DPY30
57473	ZNF512B
2572	GAD2
4893	NRAS
8693	GALNT4
57541	ZNF398
10135	NAMPT
10916	MAGED2
51642	MRPL48
55216	NKAPD1
7484	WNT9B
956	ENTPD3
64949	MRPS26
2585	GALK2
55128	TRIM68
27253	PCDH17
2796	GNRH1
1943	EFNA2
54763	ROPN1
57819	LSM2
7737	RNF113A
4593	MUSK
6342	SCP2
7979	SEM1
10067	SCAMP3
8428	STK24
25880	TMEM186
6708	SPTA1
28991	COMMD5
9891	NUAK1
51693	TRAPPC2L
5514	PPP1R10
6249	CLIP1
93426	SYCE1
10897	YIF1A
5917	RARS1
2746	GLUD1
6744	ITPRID2
56243	KIAA1217
9101	USP8
4811	NID1
3778	KCNMA1
6827	SUPT4H1
65061	CDK15
54943	DNAJC28
842	CASP9
9823	ARMCX2
51076	CUTC
7317	UBA1
9712	USP6NL
1806	DPYD
84894	LINGO1
23269	MGA
650	BMP2
3720	JARID2
9555	MACROH2A1
54058	C21orf58
1523	CUX1
2677	GGCX
6275	S100A4
8329	H2AC13
6419	SETMAR
23190	UBXN4
25839	COG4
84059	ADGRV1
9325	TRIP4
51124	IER3IP1
54033	RBM11
8703	B4GALT3
23344	ESYT1
9727	RAB11FIP3
1539	CYLC2
64770	CCDC14
8367	H4C5
55362	TMEM63B
4620	MYH2
1880	GPR183
3556	IL1RAP
83737	ITCH
5746	PTH2R
9943	OXSR1
6583	SLC22A4
11108	PRDM4
6780	STAU1
5999	RGS4
3775	KCNK1
2086	ERV3-1
483	ATP1B3
5019	OXCT1
10421	CD2BP2
89944	GLB1L2
757	TMEM50B
57418	WDR18
6253	RTN2
55182	RNF220
132	ADK
80167	ABHD18
84832	ANKRD36BP1
339	APOBEC1
8814	CDKL1
8324	FZD7
4284	MIP
80347	COASY
55249	YY1AP1
55118	CRTAC1
22838	RNF44
54913	RPP25
10098	TSPAN5
6861	SYT5
1456	CSNK1G3
2339	FNTA
55011	PIH1D1
3047	HBG1
8675	STX16
55027	HEATR3
25898	RCHY1
178	AGL
7798	LUZP1
655	BMP7
11144	DMC1
9757	KMT2B
57713	SFMBT2
284346	ZNF575
10777	ARPP21
8500	PPFIA1
4684	NCAM1
29078	NDUFAF4
7138	TNNT1
10743	RAI1
659	BMPR2
58515	SELENOK
8287	USP9Y
55599	RNPC3
3655	ITGA6
1234	CCR5
9369	NRXN3
8451	CUL4A
55147	RBM23
9946	CRYZL1
1947	EFNB1
55005	RMND1
55183	RIF1
55273	TMEM100
4016	LOXL1
9604	RNF14
54460	MRPS21
30008	EFEMP2
24139	EML2
146852	ODF4
9641	IKBKE
10014	HDAC5
54998	AURKAIP1
5007	OSBP
493	ATP2B4
80204	FBXO11
64105	CENPK
22795	NID2
3421	IDH3G
26470	SEZ6L2
9047	SH2D2A
10299	MARCHF6
5880	RAC2
7384	UQCRC1
55720	TSR1
79036	KXD1
5001	ORC5
25855	BRMS1
5989	RFX1
51503	CWC15
84069	PLEKHN1
8688	KRT37
56255	TMX4
29093	MRPL22
901	CCNG2
1414	CRYBB1
7337	UBE3A
202134	FAM153B
6582	SLC22A2
162605	KRT28
91419	ATP23
4092	SMAD7
5106	PCK2
9025	RNF8
25825	BACE2
6341	SCO1
80270	HSD3B7
7089	TLE2
4898	NRDC
127343	DMBX1
135295	SRSF12
4224	MEP1A
5706	PSMC6
9053	MAP7
9191	DEDD
2557	GABRA4
94	ACVRL1
5734	PTGER4
1415	CRYBB2
1368	CPM
9168	TMSB10
64434	NOM1
23313	KIAA0930
79842	ZBTB3
4482	MSRA
6517	SLC2A4
83873	GPR61
11311	VPS45
143	PARP4
79084	WDR77
2736	GLI2
5315	PKM
200232	FAM209A
6011	GRK1
6424	SFRP4
10401	PIAS3
3205	HOXA9
9777	TM9SF4
4761	NEUROD2
23167	EFR3A
29843	SENP1
79147	FKRP
51352	WT1-AS
55274	PHF10
51138	COPS4
79956	ERMP1
513	ATP5F1D
8710	SERPINB7
7105	TSPAN6
9857	CEP350
79172	CENPO
6550	SLC9A3
57560	IFT80
9530	BAG4
25824	PRDX5
22845	DOLK
26515	TIMM10B
1236	CCR7
9703	KIAA0100
10902	BRD8
6433	SFSWAP
2071	ERCC3
79073	TMEM109
55142	HAUS2
81706	PPP1R14C
23613	ZMYND8
51317	PHF21A
2705	GJB1
2998	GYS2
10908	PNPLA6
5616	PRKY
84236	RHBDD1
7444	VRK2
51241	COX16
4942	OAT
8312	AXIN1
1891	ECH1
10712	FAM189B
9652	TTC37
55816	DOK5
63891	RNF123
25791	NGEF
5550	PREP
79654	HECTD3
10210	TOPORS
10959	TMED2
84867	PTPN5
23186	RCOR1
9915	ARNT2
9046	DOK2
9376	SLC22A8
4173	MCM4
1060	CENPC
26270	FBXO6
117246	FTSJ3
4211	MEIS1
923	CD6
1801	DPH1
3761	KCNJ4
653	BMP5
1046	CDX4
4951	OCM2
1780	DYNC1I1
383	ARG1
80342	TRAF3IP3
116441	TM4SF18
10000	AKT3
54806	AHI1
23410	SIRT3
977	CD151
10263	CDK2AP2
9184	BUB3
10437	IFI30
139322	APOOL
1536	CYBB
2312	FLG
54476	RNF216
114825	PWWP2A
57158	JPH2
80311	KLHL15
3209	HOXA13
3565	IL4
26013	L3MBTL1
7738	ZNF184
1809	DPYSL3
5216	PFN1
2308	FOXO1
3589	IL11
6878	TAF6
9236	CCPG1
3638	INSIG1
11123	RCAN3
55584	CHRNA9
25930	PTPN23
10667	FARS2
4718	NDUFC2
387755	INSC
55081	IFT57
9231	DLG5
96764	TGS1
55653	BCAS4
23345	SYNE1
174	AFP
50964	SOST
5731	PTGER1
10879	SMR3B
10450	PPIE
4716	NDUFB10
597	BCL2A1
3937	LCP2
7342	UBP1
2823	GPM6A
10200	MPHOSPH6
64785	GINS3
5871	MAP4K2
3949	LDLR
6909	TBX2
3489	IGFBP6
