seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
1,HoFH pediatric (EMA),none,no_kg,llama3.2:1b,1,8,F,4,0.25,0,0,1,1,,both,consistent,4.0,"The provided evidence retrieved from the knowledge graph indicates a mechanistic link between Drug-8 and HoFH pediatric (EMA), supporting its ranking.",0.6,3.3333333333333335
1,Nephrotic syndrome,none,no_kg,llama3.2:1b,0,8,B,9,0.1111111111111111,0,0,0,1,,,,,,0.5,4.0
1,Nephrotic syndrome,none,no_kg,llama3.2:1b,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,0.6,3.0
1,Follicular lymphoma,none,no_kg,llama3.2:1b,0,8,C,2,0.5,0,1,1,1,,prior,insufficient,3.0,The provided evidence from the biomedical knowledge graph is insufficient and conflicting for Drug-8.,0.5,3.1666666666666665
1,Follicular lymphoma,none,no_kg,llama3.2:1b,1,8,F,7,0.14285714285714285,0,0,0,1,,both,insufficient,2.0,"The mechanistic link between Drug-8 and Follicular lymphoma is unclear, as the evidence from the biomedical knowledge graph is sparse on direct links. However, prior studies suggest a role for this pathway in follicular lymphoma.",1.0,2.625
1,Retinal vein occlusion,none,no_kg,llama3.2:1b,0,8,G,3,0.3333333333333333,0,1,1,1,,kg,insufficient,1.0,"KG evidence suggests a pathway involving the complement system, but prior knowledge of DOID:1727 indicates that retinal vein occlusion is not primarily associated with this mechanism.",0.8333333333333334,3.6666666666666665
1,Retinal vein occlusion,none,no_kg,llama3.2:1b,1,8,D,1,1.0,1,1,1,1,,kg,insufficient,3.0,"While Drug-8 shows some mechanistic links to Retinal vein occlusion, the knowledge graph is sparse and its evidence conflicts with what I know about this disease.",0.7142857142857143,3.0
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:1b,0,8,H,8,0.125,0,0,0,1,,both,insufficient,2.0,"The biomedical knowledge graph reports evidence of mechanistic links between Drug-2 and Alzheimer's dementia, but this is the only provided evidence. No prior pharmacological research establishes a clear pathway from these drugs to this disease state.",1.0,2.75
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:1b,1,8,C,2,0.5,0,1,1,1,,both,conflicting and inconsistent,2.0,"Evidence from the DOID:10652 pathway is inconsistent with some targets of drugs in this class (e.g., Aβ), but aligns with some pathways (e.g., tau phosphorylation).",1.0,2.5
1,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.2:1b,0,8,E,1,1.0,1,1,1,1,,prior,insufficient,3.0,Evidence from the biomedical knowledge graph is sparse and conflicts with my prior knowledge of the target disease.,0.875,3.25
1,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.2:1b,1,8,B,7,0.14285714285714285,0,0,0,1,,,,,,,
1,Indolent systemic mastocytosis,none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,0,,,,,,,
1,Indolent systemic mastocytosis,none,no_kg,llama3.2:1b,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,EGPA (expanded),none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,0.6666666666666666,3.3333333333333335
1,EGPA (expanded),none,no_kg,llama3.2:1b,1,8,H,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,The KG evidence is sparse and lacks clear mechanistic links.,0.75,4.25
1,COVID-19 (expanded population),none,no_kg,llama3.2:1b,0,8,F,6,0.16666666666666666,0,0,0,1,,both,insufficient,2.0,The evidence from the biomedical knowledge graph is insufficient to judge this candidate with confidence.,0.75,3.0
1,COVID-19 (expanded population),none,no_kg,llama3.2:1b,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,0.5,2.5
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.2:1b,0,8,C,9,0.1111111111111111,0,0,0,0,,,,,,,
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.2:1b,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,1.0,2.0
1,KRAS G12C+ mCRC,none,no_kg,llama3.2:1b,0,8,D,1,1.0,1,1,1,1,,both,insufficient,3.0,Sparse knowledge graph evidence on KRAS G12C+ mCRC mechanism.,1.0,3.0
1,KRAS G12C+ mCRC,none,no_kg,llama3.2:1b,1,8,G,4,0.25,0,0,1,1,,both,consistent,3.0,"The mechanism links provide a clear mechanistic explanation for how Drug-8 could be beneficial in KRAS G12C+ mCRC, and the prior knowledge of its relevance to this disease is consistent with these findings.",0.75,3.0
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.2:1b,0,8,B,4,0.25,0,0,1,1,,both,conflicting,2.0,"The evidence from the biomedical knowledge graph for Drug-8 is inconsistent with prior mechanistic plausibility, making it uncertain as a candidate.",0.875,1.875
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.2:1b,1,8,A,9,0.1111111111111111,0,0,0,1,,,,,,0.5,4.5
1,Chorea associated with Huntington's disease,none,no_kg,llama3.2:1b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,2.0,Prior knowledge on mechanism but lacks evidence from the graph.,0.625,2.5
1,Chorea associated with Huntington's disease,none,no_kg,llama3.2:1b,1,8,G,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,Heart failure (broadened),none,no_kg,llama3.2:1b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,conflicting,2.0,Conflicting evidence from the biomedical knowledge graph and prior pharmacological research suggests that this candidate may not be mechanistically plausible for heart failure.,0.625,3.375
1,Heart failure (broadened),none,no_kg,llama3.2:1b,1,8,A,2,0.5,0,1,1,1,,prior,consistent,4.0,"The evidence from the knowledge graph supports a mechanistic link between drug-1 and heart failure, particularly in relation to its anti-inflammatory properties.",0.625,3.125
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.2:1b,0,8,G,3,0.3333333333333333,0,1,1,1,,,,,,,
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.2:1b,1,8,H,9,0.1111111111111111,0,0,0,1,,,,,,1.0,3.0
1,Pediatric atopic dermatitis,none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,2.0
1,Pediatric atopic dermatitis,none,no_kg,llama3.2:1b,1,8,E,7,0.14285714285714285,0,0,0,1,,,,,,,
1,COVID-19 updated strain,none,no_kg,llama3.2:1b,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,COVID-19 updated strain,none,no_kg,llama3.2:1b,1,8,D,3,0.3333333333333333,0,1,1,1,,,,,,,
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.2:1b,0,8,G,7,0.14285714285714285,0,0,0,1,,,,,,,
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.2:1b,1,8,D,8,0.125,0,0,0,1,,both,consistent,4.0,"The evidence for Drug-7 is consistent and it's possible that this drug could have a mechanistic role in T1D onset. However, the lack of specificity about pathway or disease mechanism raises concerns.",0.75,3.75
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.2:1b,0,8,G,5,0.2,0,0,1,1,,,,,,,
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.2:1b,1,8,A,1,1.0,1,1,1,1,,kg,,5.0,"Evidence retrieved directly from the biomedical graph supports Drug-6 as a potential therapeutic target, whereas prior knowledge about thymic carcinoma and its treatment implies that Drug-7 is less likely to be effective.",0.75,2.375
1,Retinal vein occlusion,none,no_kg,llama3.2:1b,0,8,H,1,1.0,1,1,1,1,,prior,insufficient,3.0,KG does not provide mechanistic links for H. pylori and no evidence of involvement in DOID:1727,0.5,3.5
1,Retinal vein occlusion,none,no_kg,llama3.2:1b,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,3.0
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.2:1b,0,8,C,9,0.1111111111111111,0,0,0,1,,,,,,1.0,2.0
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.2:1b,1,8,C,6,0.16666666666666666,0,0,0,1,,both,consistent,4.0,Drug-5 offers a plausible mechanistic link from drug to pathway and has some evidence supporting its association with SMA (pediatric expansion).,0.8571428571428571,2.7142857142857144
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.2:1b,0,8,C,6,0.16666666666666666,0,0,0,1,,both,consistent,4.0,"The provided evidence for Drug-7 is sufficient to support its mechanistic plausibility, but the relationship with DOID:6432 needs more robust evidence.",0.8571428571428571,2.857142857142857
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.2:1b,1,8,G,2,0.5,0,1,1,1,,,,,,,
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.2:1b,0,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.2:1b,1,8,H,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,KG evidence is sparse; prior knowledge is consistent with DOID:8997 but does not provide mechanistic links,0.875,3.0
1,Generalized myasthenia gravis,none,no_kg,llama3.2:1b,0,8,C,2,0.5,0,1,1,1,,both,insufficient,2.0,Uncertain due to sparse evidence and conflicting mechanisms reported in the knowledge graph.,0.75,3.5
1,Generalized myasthenia gravis,none,no_kg,llama3.2:1b,1,8,G,6,0.16666666666666666,0,0,0,1,,prior,consistent,4.0,"The prior pharmacological research on the treatment of generalized myasthenia gravis has shown that drugs targeting different pathways can be effective, suggesting a mechanistic plausibility for Drug-3.",0.875,3.375
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.2:1b,0,8,D,9,0.1111111111111111,0,0,0,1,,,,,,0.5,2.25
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.2:1b,1,8,E,1,1.0,1,1,1,1,,both,consistent,4.0,"Both the evidence graph and prior knowledge suggest a plausible mechanistic link between Drug-5 and invasive fungal infections in pediatric patients ≥2yr, with potential involvement of antifungal drugs targeting the fungal cell wall.",0.625,3.375
1,PKU expanded to ≥12yr,none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,0.5,3.5
1,PKU expanded to ≥12yr,none,no_kg,llama3.2:1b,1,8,G,2,0.5,0,1,1,1,,,,,,,
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.2:1b,0,8,A,8,0.125,0,0,0,1,,kg,insufficient,3.0,"KG evidence on specific pathway suggests IDH1-mutated relapsed/refractory MDS is associated with hypomethylation, but Drug-8's target pathway (IDH1-related pathways) does not directly support this association.",0.75,4.125
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.2:1b,1,8,H,8,0.125,0,0,0,1,,both,sufficient,4.0,"Drug-8 has evidence from multiple pathways, including oxygenation and DNA repair mechanisms.",0.75,2.625
1,Retinopathy of prematurity,none,no_kg,llama3.2:1b,0,8,H,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,Retinopathy of prematurity,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:1b,0,8,B,9,0.1111111111111111,0,0,0,1,,,,,,0.8571428571428571,2.2857142857142856
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:1b,1,8,G,9,0.1111111111111111,0,0,0,1,,,,,,1.0,3.0
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.2:1b,0,8,E,9,0.1111111111111111,0,0,0,1,,,,,,0.8333333333333334,3.5
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.2:1b,1,8,C,1,1.0,1,1,1,1,,,,,,,
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.2:1b,0,8,H,9,0.1111111111111111,0,0,0,1,,,,,,,
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
1,Atopic dermatitis,none,no_kg,llama3.2:1b,0,8,E,2,0.5,0,1,1,1,,,,,,,
1,Atopic dermatitis,none,no_kg,llama3.2:1b,1,8,C,7,0.14285714285714285,0,0,0,1,,both,consistent,3.0,Drug-7 has mechanistic plausibility for atopic dermatitis in both the knowledge graph and prior pharmacological evidence.,0.875,3.0
1,Acute HCV pediatric,none,no_kg,llama3.2:1b,0,8,F,6,0.16666666666666666,0,0,0,1,,both,consistent,4.0,"The knowledge graph reports Drug-7 as a potential target, and the provided annotations provide consistent evidence that it is involved in HCV.",1.0,3.625
1,Acute HCV pediatric,none,no_kg,llama3.2:1b,1,8,G,9,0.1111111111111111,0,0,0,1,,,,,,0.5,3.5
1,HoFH in children,none,no_kg,llama3.2:1b,0,8,H,9,0.1111111111111111,0,0,0,0,,,,,,,
1,HoFH in children,none,no_kg,llama3.2:1b,1,8,A,7,0.14285714285714285,0,0,0,1,,,,,,,
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.2:1b,1,8,D,4,0.25,0,0,1,1,,both,insufficient,2.0,"The evidence from the knowledge graph is lacking, and there are significant conflicts with prior pharmacological understanding of dMMR/MSI-H primary advanced endometrial cancer (+chemo).",0.875,3.0
1,Cerebral folate transport deficiency,none,no_kg,llama3.2:1b,0,8,A,9,0.1111111111111111,0,0,0,1,,,,,,1.0,1.1428571428571428
1,Cerebral folate transport deficiency,none,no_kg,llama3.2:1b,1,8,A,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,"The evidence for Drug-1 is sparse and lacks consistency with what we know about the disease, particularly regarding folate transport. The knowledge graph reports some associations with targets related to folate metabolism (G), but these are not well-defined or consistent across different studies.",0.7142857142857143,3.4285714285714284
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.2:1b,0,8,A,9,0.1111111111111111,0,0,0,1,,,,,,0.8571428571428571,1.4285714285714286
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.2:1b,1,8,F,4,0.25,0,0,1,1,,both,inconsistent,2.0,"Evidence from the DOID graph links Drug-8 to pathways involved in reducing MACE in CVD, but its direct impact on the target is unclear.",1.0,2.142857142857143
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.2:1b,0,8,E,5,0.2,0,0,1,1,,prior,insufficient,3.0,Insufficient evidence from the knowledge graph to judge Drug-7's mechanistic plausibility for PMDA.,0.75,3.0
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.2:1b,1,8,C,9,0.1111111111111111,0,0,0,0,,,,,,,
1,Measles prophylaxis post-exposure,none,no_kg,llama3.2:1b,0,8,C,2,0.5,0,1,1,1,,both,insufficient,3.0,"Drug-1 and Drug-6 have pathways to Measles, but their effects are unclear, with only Drug-6 having a clear mechanism.",0.875,3.25
1,Measles prophylaxis post-exposure,none,no_kg,llama3.2:1b,1,8,E,3,0.3333333333333333,0,1,1,1,,both,consistent,4.0,"The knowledge graph shows potential interactions between Drug-1 and measles in terms of immune system modulation. This is a plausible mechanism for post-exposure prophylaxis, but the evidence provided does not strongly support it.",0.5714285714285714,3.4285714285714284
1,CKD in T2D,none,no_kg,llama3.2:1b,0,8,D,4,0.25,0,0,1,1,,prior,consistent,5.0,"Drug-8 has been shown to affect insulin/IGF-1 signaling in cell lines and animal models, consistent with prior knowledge.",0.875,3.25
1,CKD in T2D,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,0.0,2.0
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.2:1b,0,8,G,6,0.16666666666666666,0,0,0,1,,,,,,,
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.2:1b,1,8,H,9,0.1111111111111111,0,0,0,1,,,,,,1.0,2.5
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.2:1b,0,8,E,1,1.0,1,1,1,1,,,,,,,
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.2:1b,1,8,B,7,0.14285714285714285,0,0,0,1,,both,insufficient,2.0,kg-vs-knowledge conflicts and Drug-4's sparse evidence make it unlikely,0.5,3.0
1,Crohn's disease,none,no_kg,llama3.2:1b,0,8,D,5,0.2,0,0,1,1,,prior,uncertain,2.0,"There are limited mechanistic links provided for Drug-1, making it uncertain whether this candidate is a suitable repurposing drug for Crohn's disease.",0.75,3.375
1,Crohn's disease,none,no_kg,llama3.2:1b,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,,
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.2:1b,0,8,F,4,0.25,0,0,1,1,,both,consistent,4.0,"KG evidence supports the drug's role in DOID, but some pathways are uncertain or lack consistency",0.875,3.75
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.2:1b,1,8,G,8,0.125,0,0,0,1,,both,insufficient,2.0,"The knowledge graph mentions associations between drug to target, but does not provide clear mechanistic links.",1.0,2.875
1,MASH with fibrosis,none,no_kg,llama3.2:1b,0,8,A,2,0.5,0,1,1,1,,,,,,,
1,MASH with fibrosis,none,no_kg,llama3.2:1b,1,8,E,1,1.0,1,1,1,1,,both,consistent,4.0,Conflicting evidence with kg; consistent with prior knowledge of disease mechanisms.,0.42857142857142855,2.5714285714285716
1,mHSPC + ADT,none,no_kg,llama3.2:1b,0,8,F,5,0.2,0,0,1,1,,both,insufficient,1.0,limited knowledge graph evidence does not support direct association with mHSPC or ADT,0.6666666666666666,1.8333333333333333
1,mHSPC + ADT,none,no_kg,llama3.2:1b,1,8,B,3,0.3333333333333333,0,1,1,1,,both,insufficient,3.0,The evidence graph does not provide sufficient information to determine the mechanistic plausibility of BARD1 inhibitors for this disease.,0.75,3.75
1,Chronic kidney disease,none,no_kg,llama3.2:1b,0,8,G,7,0.14285714285714285,0,0,0,1,,both,conflicting,3.0,Evidence from the biomedical knowledge graph links Drug-8 to pathways related to kidney function and shows conflicting agreement with prior evidence.,0.8571428571428571,3.857142857142857
1,Chronic kidney disease,none,no_kg,llama3.2:1b,1,8,F,4,0.25,0,0,1,1,,both,consistent,3.0,"The mechanistic link between Drug-8 and DOID:784 is consistent with the targets being involved in kidney function, which aligns with the disease's characteristics. However, my prior knowledge on this pathway is not as strong.",1.0,2.7142857142857144
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.2:1b,1,8,D,9,0.1111111111111111,0,0,0,0,,,,,,,
1,Acquired hypothalamic obesity,none,no_kg,llama3.2:1b,0,8,H,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
1,Acquired hypothalamic obesity,none,no_kg,llama3.2:1b,1,8,H,3,0.3333333333333333,0,1,1,1,,both,insufficient,2.0,"Both sources agree that Drug-8's mechanism is unclear, but my prior knowledge on this point is uncertain.",0.625,2.0
1,Pediatric glioma (EMA),none,no_kg,llama3.2:1b,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,,
1,Pediatric glioma (EMA),none,no_kg,llama3.2:1b,1,8,H,9,0.1111111111111111,0,0,0,0,,,,,,,
1,IV formulation for rheumatic diseases (EMA),none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
1,IV formulation for rheumatic diseases (EMA),none,no_kg,llama3.2:1b,1,8,D,3,0.3333333333333333,0,1,1,1,,both,consistent,2.0,EVA supports mechanistic link to IV formulation for rheumatic diseases,0.6,2.8
1,Oral tablet formulation for weight management,none,no_kg,llama3.2:1b,0,8,C,7,0.14285714285714285,0,0,0,1,,prior,consistent,4.0,"Strong associations with pathways related to lipase inhibition, and a plausible mechanism of action for oral tablet formulation.",0.75,2.5
1,Oral tablet formulation for weight management,none,no_kg,llama3.2:1b,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,,
1,dMMR recurrent/advanced endometrial cancer,none,no_kg,llama3.2:1b,0,8,C,4,0.25,0,0,1,1,,both,consistent,1.0,Uncertain,0.75,2.625
1,dMMR recurrent/advanced endometrial cancer,none,no_kg,llama3.2:1b,1,8,H,3,0.3333333333333333,0,1,1,1,,prior,insufficient,4.0,KG evidence is sparse and unclear for this disease; prior knowledge of Drug-1's effectiveness should be relied upon,0.5,2.6666666666666665
1,Primary humoral immunodeficiency pediatric 2-11yr,none,no_kg,llama3.2:1b,0,8,D,1,1.0,1,1,1,1,,prior,insufficient,3.0,"KG evidence suggests DOID 0111941 has a mechanistic link with PD2K4, but prior knowledge on the target disease indicates a different primary humoral immunodeficiency pediatric 2-11yr.",0.7142857142857143,3.142857142857143
1,Primary humoral immunodeficiency pediatric 2-11yr,none,no_kg,llama3.2:1b,1,8,B,4,0.25,0,0,1,1,,both,consistent,3.0,Drug-1 has a mechanistic link to DOID:0111941 and its involvement in immunoglobulin synthesis support its potential repurposing for primary humoral immunodeficiency pediatric 2-11yr.,0.875,2.75
1,Neoadj+adj HNSCC,none,no_kg,llama3.2:1b,0,8,E,6,0.16666666666666666,0,0,0,1,,,,,,,
1,Neoadj+adj HNSCC,none,no_kg,llama3.2:1b,1,8,G,7,0.14285714285714285,0,0,0,1,,,,,,,
1,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,llama3.2:1b,0,8,B,7,0.14285714285714285,0,0,0,1,,,,,,,
1,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,llama3.2:1b,1,8,A,9,0.1111111111111111,0,0,0,1,,,,,,1.0,2.5
1,"ALK+ solid tumors (tissue-agnostic, world-first)",none,no_kg,llama3.2:1b,0,8,H,9,0.1111111111111111,0,0,0,0,,,,,,,
1,"ALK+ solid tumors (tissue-agnostic, world-first)",none,no_kg,llama3.2:1b,1,8,D,1,1.0,1,1,1,1,,both,conflicting,3.0,"The provided knowledge graph evidence for Drug-8 suggests a potential link between ALK+ solid tumors and its inhibitor, but my own pharmacological knowledge does not support it. The conflicting evidence from the DOID report may be due to a lack of specificity in the target pathway.",1.0,3.0
1,Ulcerative colitis,none,no_kg,llama3.2:1b,0,8,G,3,0.3333333333333333,0,1,1,1,,both,consistent,4.0,"Drug-8 has some mechanistic links to the pathway of inflammation, but there is limited evidence in the DOID graph. Further research is needed.",0.8571428571428571,3.5714285714285716
1,Ulcerative colitis,none,no_kg,llama3.2:1b,1,8,C,3,0.3333333333333333,0,1,1,1,,both,conflicting,2.0,"Both provided evidence from biomedical knowledge graph and prior pharmacological knowledge agrees that Drug-8 has potential in treating ulcerative colitis, but the pathway between drug and target (IL23R) is not well-studied.",0.75,1.75
1,Advanced RCC after PD-1/PD-L1 + VEGF-TKI,none,no_kg,llama3.2:1b,0,8,G,5,0.2,0,0,1,1,,,,,,,
1,Advanced RCC after PD-1/PD-L1 + VEGF-TKI,none,no_kg,llama3.2:1b,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,0.6666666666666666,2.1666666666666665
1,Ulcerative colitis,none,no_kg,llama3.2:1b,0,8,F,3,0.3333333333333333,0,1,1,1,,both,insufficient,2.0,The weak association with IBDRA:0000014 and the inconsistent evidence from DOID:8577 make F uncertain.,0.875,1.75
1,Ulcerative colitis,none,no_kg,llama3.2:1b,1,8,F,5,0.2,0,0,1,1,,both,,3.0,,1.0,3.375
1,BRAF V600E metastatic NSCLC,none,no_kg,llama3.2:1b,0,8,B,9,0.1111111111111111,0,0,0,0,,,,,,,
1,BRAF V600E metastatic NSCLC,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,0.8333333333333334,3.5
1,Crohn's disease,none,no_kg,llama3.2:1b,0,8,C,8,0.125,0,0,0,1,,both,consistent,4.0,"The evidence for Drug-8 provides some mechanistic insights into its potential role in Crohn's disease, with associations to inflammatory pathways and immune modulation.",0.875,4.125
1,Crohn's disease,none,no_kg,llama3.2:1b,1,8,E,2,0.5,0,1,1,1,,both,consistent,4.0,"The mechanistic link from Drug-5 to Crohn's disease is supported by evidence from known inflammatory pathways. The provided knowledge graph evidence supports this association, but may not be comprehensive.",0.875,3.75
1,dMMR/MSI-H primary advanced endometrial cancer,none,no_kg,llama3.2:1b,0,8,H,3,0.3333333333333333,0,1,1,1,,both,insufficient,2.0,"The biomedical knowledge graph reports an association between drug H and target Z, but the evidence is sparse. Additionally, there are no prior reports of this specific mechanism for drug H.",0.7142857142857143,2.857142857142857
1,dMMR/MSI-H primary advanced endometrial cancer,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
1,IgG4-related disease,none,no_kg,llama3.2:1b,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,,
1,IgG4-related disease,none,no_kg,llama3.2:1b,1,8,H,9,0.1111111111111111,0,0,0,1,,,,,,1.0,3.0
1,Ph+ CML-CP frontline (EMA Feb 2026),none,no_kg,llama3.2:1b,0,8,C,9,0.1111111111111111,0,0,0,1,,,,,,,
1,Ph+ CML-CP frontline (EMA Feb 2026),none,no_kg,llama3.2:1b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Mechanistic links show consistent association between Drug-8 and Ph+ CML-CP frontline, with some supporting evidence",0.8571428571428571,3.5714285714285716
