seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
3,COPD,none,no_kg,llama3.2:1b,1,8,F,3,0.3333333333333333,0,1,1,1,,prior,consistent,3.0,"Drug-7's evidence is more substantial, with links to the target and pathway; Drug-8 has no mechanistic links reported, making it uncertain.",0.375,2.75
3,Chronic hepatitis B (pediatric),none,no_kg,llama3.2:1b,0,8,A,2,0.5,0,1,1,1,,prior,consistent,5.0,"The provided evidence from the knowledge graph indicates a mechanistic link between Drug-6 and chronic hepatitis B, although prior research is not mentioned.",0.75,3.5
3,Chronic hepatitis B (pediatric),none,no_kg,llama3.2:1b,1,8,B,9,0.1111111111111111,0,0,0,1,,,,,,0.6666666666666666,2.0
3,HoFH pediatric (EMA),none,no_kg,llama3.2:1b,0,8,D,5,0.2,0,0,1,1,,both,conflicting,3.0,KG evidence is sparse on pathways and disease mechanisms; my knowledge provides a more consistent view of HoFH pediatric EMA,0.6,3.2
3,HoFH pediatric (EMA),none,no_kg,llama3.2:1b,1,8,F,3,0.3333333333333333,0,1,1,1,,both,consistent,4.0,"Both knowledge graph and prior knowledge agree that Drug-8 is a potential candidate for HoFH pediatric (EMA), with consistent mechanistic links to the target pathway.",0.7142857142857143,2.857142857142857
3,HR+/HER2- breast cancer,none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,0.8,2.8
3,HR+/HER2- breast cancer,none,no_kg,llama3.2:1b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"KG evidence supports cell cycle regulation as a mechanistic link, and prior knowledge of HER2 inhibition is consistent with this.",0.875,2.375
3,Retinopathy of prematurity,none,no_kg,llama3.2:1b,0,8,E,9,0.1111111111111111,0,0,0,1,,,,,,0.0,3.0
3,Retinopathy of prematurity,none,no_kg,llama3.2:1b,1,8,A,1,1.0,1,1,1,1,,,,,,,
3,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:1b,0,8,E,5,0.2,0,0,1,1,,,,,,,
3,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:1b,1,8,D,4,0.25,0,0,1,1,,both,consistent,3.0,Both evidence and prior knowledge indicate mechanistic plausibility in Drug-3 for agitation associated with Alzheimer's dementia.,0.875,2.75
3,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.2:1b,0,8,E,6,0.16666666666666666,0,0,0,1,,both,consistent,1.0,"KG provides a pathway association, and Drug-8's known effects are closely related to HFH, indicating some consistency between the evidence.",0.875,2.5
3,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.2:1b,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.333333333333333
3,Indolent systemic mastocytosis,none,no_kg,llama3.2:1b,0,8,A,2,0.5,0,1,1,1,,,,,,,
3,Indolent systemic mastocytosis,none,no_kg,llama3.2:1b,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,,
3,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,llama3.2:1b,0,8,F,7,0.14285714285714285,0,0,0,1,,,,,,,
3,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,llama3.2:1b,1,8,C,5,0.2,0,0,1,1,,both,consistent,4.0,"The provided evidence from the biomedical knowledge graph links Drug-6 to Juvenile idiopathic arthritis, and its mechanistic plausibility is consistent with prior pharmacological knowledge.",0.625,3.5
3,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.2:1b,0,8,H,9,0.1111111111111111,0,0,0,1,,,,,,,
3,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.2:1b,1,8,F,2,0.5,0,1,1,1,,prior,conflicting,4.0,"Drug-5 has some evidence linking it to the target disease, but its mechanistic links are unclear; Drug-7 has little to no evidence for this pathway",0.5,4.5
3,PKU expanded to ≥12yr,none,no_kg,llama3.2:1b,0,8,H,9,0.1111111111111111,0,0,0,1,,,,,,0.5,2.5
3,PKU expanded to ≥12yr,none,no_kg,llama3.2:1b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Prior knowledge is not strongly supported by evidence, making this candidate uncertain.",0.5,2.5
3,HR+/HER2-low breast cancer,none,no_kg,llama3.2:1b,0,8,E,9,0.1111111111111111,0,0,0,1,,,,,,,
3,HR+/HER2-low breast cancer,none,no_kg,llama3.2:1b,1,8,G,9,0.1111111111111111,0,0,0,1,,,,,,0.8333333333333334,3.3333333333333335
3,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.2:1b,0,8,C,7,0.14285714285714285,0,0,0,1,,both,insufficient,1.0,No evidence or conflicting mechanisms from DoID:12377 to support the disease mechanism.,0.625,2.875
3,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.2:1b,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,1.0,4.0
3,Chronic kidney disease,none,no_kg,llama3.2:1b,0,8,F,3,0.3333333333333333,0,1,1,1,,prior,consistent,4.0,"KG evidence for DOID:784 supports the disease association, but Drug-5's pathway is unclear without more context.",0.7142857142857143,3.0
3,Chronic kidney disease,none,no_kg,llama3.2:1b,1,8,C,1,1.0,1,1,1,1,,both,consistent,5.0,"Strong mechanistic plausibility from provided evidence, consistent with prior knowledge that it may be involved in the pathophysiology of chronic kidney disease.",0.875,2.5
3,IgE-mediated food allergy,none,no_kg,llama3.2:1b,0,8,A,6,0.16666666666666666,0,0,0,1,,prior,consistent,5.0,"Drug-1 has some evidence linking to IgE-mediated food allergy, but its mechanistic links are not well established and may be influenced by other factors.",0.625,3.375
3,IgE-mediated food allergy,none,no_kg,llama3.2:1b,1,8,B,7,0.14285714285714285,0,0,0,1,,,,,,,
3,Measles prophylaxis post-exposure,none,no_kg,llama3.2:1b,0,8,D,4,0.25,0,0,1,1,,prior,consistent,1.0,My prior knowledge indicates that Drug-1 is a potential candidate for measles prophylaxis post-exposure.,0.875,2.375
3,Measles prophylaxis post-exposure,none,no_kg,llama3.2:1b,1,8,C,1,1.0,1,1,1,1,,both,consistent,3.0,Both DOID:1227 and the target disease pathway suggest Drug-4's involvement in measles prophylaxis post-exposure.,0.625,1.875
3,CKD in T2D,none,no_kg,llama3.2:1b,0,8,G,9,0.1111111111111111,0,0,0,0,,,,,,,
3,CKD in T2D,none,no_kg,llama3.2:1b,1,8,G,6,0.16666666666666666,0,0,0,1,,,,,,,
3,dMMR recurrent/advanced endometrial cancer,none,no_kg,llama3.2:1b,0,8,A,1,1.0,1,1,1,1,,,,,,,
3,dMMR recurrent/advanced endometrial cancer,none,no_kg,llama3.2:1b,1,8,F,5,0.2,0,0,1,1,,,,,,,
3,ILD-associated pulmonary hypertension,none,no_kg,llama3.2:1b,0,8,D,9,0.1111111111111111,0,0,0,1,,,,,,,
3,ILD-associated pulmonary hypertension,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
3,Crohn's disease,none,no_kg,llama3.2:1b,0,8,G,2,0.5,0,1,1,1,,both,consistent,4.0,Both the biomedical knowledge graph and prior understanding of Crohn's disease indicate a plausible mechanistic link between drug-8 and target diseases,1.0,3.3333333333333335
3,Crohn's disease,none,no_kg,llama3.2:1b,1,8,C,9,0.1111111111111111,0,0,0,1,,,,,,,
3,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.2:1b,0,8,C,4,0.25,0,0,1,1,,,,,,,
3,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.2:1b,1,8,H,8,0.125,0,0,0,1,,,,,,,
3,MASH with fibrosis,none,no_kg,llama3.2:1b,0,8,B,8,0.125,0,0,0,1,,,,,,,
3,MASH with fibrosis,none,no_kg,llama3.2:1b,1,8,D,5,0.2,0,0,1,1,,both,insufficient,2.0,"The provided evidence from the biomedical knowledge graph is sparse on mechanistic links between DOID and drug-8, making it uncertain to rank this candidate",0.875,2.375
3,Urothelial carcinoma (expanded population),none,no_kg,llama3.2:1b,0,8,C,7,0.14285714285714285,0,0,0,1,,both,insufficient,1.0,"KG reports a mechanistic link between Drug-8 and urothelial carcinoma, but prior knowledge from another source contradicts this",0.8571428571428571,2.2857142857142856
3,Urothelial carcinoma (expanded population),none,no_kg,llama3.2:1b,1,8,H,7,0.14285714285714285,0,0,0,1,,both,insufficient,1.0,No information from the biomedical knowledge graph makes it difficult to confidently rank Drug-8 for Urothelial carcinoma.,0.8571428571428571,2.2857142857142856
3,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.2:1b,0,8,F,6,0.16666666666666666,0,0,0,1,,,,,,,
3,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.2:1b,1,8,E,2,0.5,0,1,1,1,,,,,,,
3,Crohn's disease,none,no_kg,llama3.2:1b,0,8,A,9,0.1111111111111111,0,0,0,1,,,,,,1.0,3.0
3,Crohn's disease,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
3,HoFH in children,none,no_kg,llama3.2:1b,0,8,D,7,0.14285714285714285,0,0,0,1,,both,conflicting,1.0,No evidence provided to support HoFH in children from the biomedical knowledge graph.,0.875,1.75
3,HoFH in children,none,no_kg,llama3.2:1b,1,8,A,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Its prior usage suggests an investigation, but the sparse nature of knowledge graph evidence and potential conflicts with established hypertension treatments make it uncertain.",0.875,2.125
3,First-line anemia in lower-risk MDS,none,no_kg,llama3.2:1b,0,8,D,2,0.5,0,1,1,1,,both,conflicting,2.0,"Insufficient evidence from the knowledge graph for drug-1 and drug-7. While there is some potential for anemia in MDS, the mechanistic links provided by the knowledge graph are not clear or consistent with known disease mechanisms.",0.8571428571428571,2.7142857142857144
3,First-line anemia in lower-risk MDS,none,no_kg,llama3.2:1b,1,8,E,9,0.1111111111111111,0,0,0,0,,,,,,,
3,Generalized myasthenia gravis,none,no_kg,llama3.2:1b,0,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
3,Generalized myasthenia gravis,none,no_kg,llama3.2:1b,1,8,H,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,The evidence from the biomedical graph is insufficient to assess a mechanistic role for Drug-8.,0.75,2.5
3,Acquired hypothalamic obesity,none,no_kg,llama3.2:1b,0,8,A,9,0.1111111111111111,0,0,0,1,,,,,,0.5714285714285714,2.0
3,Acquired hypothalamic obesity,none,no_kg,llama3.2:1b,1,8,G,5,0.2,0,0,1,1,,kg,sufficient,4.0,The knowledge graph evidence for Drug-3 provides a clear mechanistic link from the target disease,0.75,3.0
3,HR+/HER2- node-positive high-risk early breast cancer,none,no_kg,llama3.2:1b,0,8,A,2,0.5,0,1,1,1,,,,,,,
3,HR+/HER2- node-positive high-risk early breast cancer,none,no_kg,llama3.2:1b,1,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,5.0
3,EGPA,none,no_kg,llama3.2:1b,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,0.8,3.4
3,EGPA,none,no_kg,llama3.2:1b,1,8,A,2,0.5,0,1,1,1,,both,consistent,3.0,Both sources agree that A has a mechanism of action consistent with EGPA pathogenesis and is likely involved in its disease state,1.0,3.5
3,BRAF+ thyroid cancer,none,no_kg,llama3.2:1b,0,8,E,4,0.25,0,0,1,1,,both,conflicting,3.0,BRAF+ thyroid cancer is not primarily associated with Drug-6 or Drug-7 based on the provided evidence.,0.5714285714285714,3.142857142857143
3,BRAF+ thyroid cancer,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
3,Giant cell arteritis,none,no_kg,llama3.2:1b,0,8,F,7,0.14285714285714285,0,0,0,1,,,,,,,
3,Giant cell arteritis,none,no_kg,llama3.2:1b,1,8,A,7,0.14285714285714285,0,0,0,1,,both,sufficient,3.0,"Drug-8 has some mechanistic plausibility, but the knowledge graph evidence is sparse. Its involvement in Giant cell arteritis is unclear at this time.",0.8571428571428571,3.2857142857142856
3,dMMR/MSI-H primary advanced endometrial cancer,none,no_kg,llama3.2:1b,0,8,E,1,1.0,1,1,1,1,,kg,conflicting,1.0,"Sparse evidence from knowledge graph vs established pharmacological mechanisms for MSI-H, uncertain",0.75,2.75
3,dMMR/MSI-H primary advanced endometrial cancer,none,no_kg,llama3.2:1b,1,8,B,3,0.3333333333333333,0,1,1,1,,both,insufficient,1.0,"The evidence in the knowledge graph is insufficient to judge this candidate, as it lacks consistency with prior knowledge.",0.8571428571428571,1.8571428571428572
3,Polymyalgia rheumatica,none,no_kg,llama3.2:1b,0,8,E,4,0.25,0,0,1,1,,both,consistent,2.0,"Drug-8 has a consistent mechanistic link with DOID:853, and while the knowledge graph is sparse on direct evidence, prior research supports its involvement in this disease.",1.0,3.0
3,Polymyalgia rheumatica,none,no_kg,llama3.2:1b,1,8,E,1,1.0,1,1,1,1,,both,conflicting,2.0,"The evidence in the knowledge graph suggests a link between Drug-8 and Polymyalgia rheumatica, while my prior knowledge indicates its mechanistic plausibility is low. The conflicting evidence makes it uncertain for ranking.",0.875,2.875
3,Ph+ CML-CP frontline (EMA Feb 2026),none,no_kg,llama3.2:1b,0,8,E,9,0.1111111111111111,0,0,0,1,,,,,,1.0,3.0
3,Ph+ CML-CP frontline (EMA Feb 2026),none,no_kg,llama3.2:1b,1,8,E,4,0.25,0,0,1,1,,prior,insufficient,1.0,The prior strength of evidence for CML is not sufficient to rank E over D.,0.7142857142857143,1.7142857142857142
3,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.2:1b,0,8,F,6,0.16666666666666666,0,0,0,1,,,,,,,
3,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.2:1b,1,8,G,2,0.5,0,1,1,1,,prior,uncertain,4.0,"While G's mechanism is plausible, its uncertainty in the knowledge graph and lack of direct evidence make it less convincing than E.",0.5,3.5
3,RET-fusion NSCLC (expanded),none,no_kg,llama3.2:1b,0,8,C,9,0.1111111111111111,0,0,0,1,,,,,,,
3,RET-fusion NSCLC (expanded),none,no_kg,llama3.2:1b,1,8,A,8,0.125,0,0,0,1,,both,consistent,4.0,"Both the biomedical knowledge graph and pharmacological knowledge suggest Drug-8 could be a mechanistic link for RET-fusion NSCLC, with its potential role in signaling pathways that may contribute to disease.",0.875,4.0
3,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.2:1b,0,8,A,7,0.14285714285714285,0,0,0,1,,prior,consistent,5.0,"Mechanistic links suggest Drug-1's involvement in the inflammatory response, making it a more plausible candidate than Drug-6.",0.5,3.0
3,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.2:1b,1,8,H,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,Pharmacological knowledge does not provide consistent evidence for Drug-1 as a plausible candidate for Crohn's disease treatment on DOID 8778.,0.75,3.5
3,Follicular lymphoma,none,no_kg,llama3.2:1b,0,8,A,4,0.25,0,0,1,1,,prior,insufficient,4.0,"Although prior pharmacological knowledge suggests that Drug-1 is not a potential mechanistic plausibility for follicular lymphoma, evidence retrieved from the biomedical knowledge graph is insufficient to judge its ranking.",0.875,3.5
3,Follicular lymphoma,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,,
3,Atopic dermatitis,none,no_kg,llama3.2:1b,0,8,A,2,0.5,0,1,1,1,,,,,,,
3,Atopic dermatitis,none,no_kg,llama3.2:1b,1,8,F,9,0.1111111111111111,0,0,0,1,,,,,,1.0,3.0
3,1L biliary tract cancer (+gemcitabine+cisplatin),none,no_kg,llama3.2:1b,0,8,C,5,0.2,0,0,1,1,,,,,,,
