seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
1,EGPA (expanded),none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-7 lacks any direct associations with EGPA pathways in the knowledge graph and known effects that would clearly benefit the disease.,0.25,2.0
1,COVID-19 (expanded population),none,no_kg,llama3.3:70b,0,8,C,8,0.125,0,0,0,1,,kg,conflicting,1.0,Drug-8's involvement in pathways potentially relevant to COVID-19 is overshadowed by conflicting reports and a lack of clear mechanistic evidence supporting its use.,0.625,1.875
1,COVID-19 (expanded population),none,no_kg,llama3.3:70b,1,8,A,3,0.3333333333333333,0,1,1,1,,kg,conflicting,2.0,Drug-8 has some reported associations but they conflict with known mechanisms of action for similar drugs in treating viral infections.,0.25,1.875
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks any direct or indirect evidence linking it to the treatment of obstructive sleep apnea with obesity, making its potential utility highly speculative.",0.625,1.875
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.3:70b,1,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks specific evidence linking it to the treatment of obstructive sleep apnea with obesity.,0.25,1.875
1,KRAS G12C+ mCRC,none,no_kg,llama3.3:70b,0,8,E,5,0.2,0,0,1,1,,kg,insufficient,2.0,"Drug-8 has limited evidence in the knowledge graph regarding its efficacy for KRAS G12C+ mCRC, making its potential uncertain.",0.5,2.375
1,KRAS G12C+ mCRC,none,no_kg,llama3.3:70b,1,8,C,8,0.125,0,0,0,1,,prior,conflicting,1.0,Prior knowledge suggests Drug-8 is unlikely to be effective for KRAS G12C+ mCRC due to its known mechanism of action.,0.375,2.125
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.3:70b,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"While there's limited direct evidence from the knowledge graph for Drug-8, prior knowledge suggests it may have some effect on oxidative stress pathways relevant to the disease.",0.5,2.625
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.3:70b,1,8,A,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,"While Drug-8 has some reported associations in the knowledge graph, the evidence is too sparse to confidently assess its mechanistic plausibility for diabetic retinopathy/DME.",0.625,2.375
1,Chorea associated with Huntington's disease,none,no_kg,llama3.3:70b,0,8,G,2,0.5,0,1,1,1,,both,consistent,4.0,Drug-8 is ranked second due to its link to pathways involved in neuronal survival and prior understanding of its mechanism.,0.25,2.125
1,Chorea associated with Huntington's disease,none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,No relevant information was found to assess the mechanistic plausibility of Drug-8 for treating chorea associated with Huntington's disease.,0.5,2.375
1,Heart failure (broadened),none,no_kg,llama3.3:70b,0,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8 lacks direct evidence linking it to heart failure treatment in the knowledge graph, and its ranking is based on general pharmacological principles.",0.375,2.375
1,Heart failure (broadened),none,no_kg,llama3.3:70b,1,8,C,4,0.25,0,0,1,1,,prior,insufficient,2.0,Drug-8 lacks direct evidence from the knowledge graph but may have indirect benefits for heart failure based on prior knowledge.,0.375,1.875
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.3:70b,0,8,E,4,0.25,0,0,1,1,,both,consistent,4.0,Drug-6 has a plausible mechanism based on both prior knowledge and knowledge graph evidence suggesting effects on related coagulation factors.,0.375,2.5
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,Drug-6 has no clear connection to coagulation pathways or fibrinogen levels based on provided information.,0.25,1.875
1,Pediatric atopic dermatitis,none,no_kg,llama3.3:70b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,2.0,Limited information from the knowledge graph makes it difficult to assess Drug-8's potential for treating atopic dermatitis.,0.5,2.5
1,Pediatric atopic dermatitis,none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,kg,insufficient,2.0,The sparse knowledge graph evidence for Drug-8 does not provide a clear indication of its mechanistic plausibility for atopic dermatitis.,0.5,2.5
1,COVID-19 updated strain,none,no_kg,llama3.3:70b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 is ranked sixth with very low confidence as there's no apparent connection between its mechanism of action and COVID-19 treatment strategies.,0.0,1.875
1,COVID-19 updated strain,none,no_kg,llama3.3:70b,1,8,A,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Drug-8 might have some anti-inflammatory properties that could help in reducing the severity of COVID-19 symptoms, although this is speculative without specific evidence.",0.0,1.875
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.3:70b,0,8,C,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-7 lacks direct evidence linking it to T1D mechanisms, making its assessment reliant on general knowledge of pharmacology.",0.25,2.0
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.3:70b,1,8,B,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,Drug-7's potential is considered based on hypothetical anti-inflammatory properties that might influence autoimmune diseases like T1D.,0.0,2.0
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.3:70b,0,8,C,5,0.2,0,0,1,1,,prior,insufficient,2.0,Drug-6 is ranked fifth as its potential benefits for thymic carcinoma are uncertain and based solely on general principles of cancer drug development.,0.0,1.875
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,There's insufficient information to assess Drug-6's mechanistic plausibility for treating unresectable thymic carcinoma effectively.,0.625,1.875
1,Retinal vein occlusion,none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,There is no known mechanism by which Drug-8 would directly benefit retinal vein occlusion patients based on prior knowledge.,0.5,2.25
1,Retinal vein occlusion,none,no_kg,llama3.3:70b,1,8,E,3,0.3333333333333333,0,1,1,1,,kg,consistent,3.0,Drug-8 has an indicated connection to the disease through a target and pathway as per the knowledge graph.,0.375,2.0
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Lacking direct evidence or strong pharmacological rationale, Drug-8's applicability to Spinal Muscular Atrophy is highly uncertain.",0.5,2.5
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Drug-8 is assessed based on general pharmacological principles, but without specific evidence from the knowledge graph or prior knowledge indicating its effectiveness for this condition.",0.625,1.875
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.3:70b,0,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,The potential of Drug-7 in treating Chronic thromboembolic pulmonary hypertension is highly uncertain and speculative.,0.0,1.75
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.3:70b,1,8,B,2,0.5,0,1,1,1,,kg,consistent,3.0,Drug-7 is linked to a pathway potentially beneficial for treating conditions related to blood coagulation and vascular health.,0.375,1.875
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.3:70b,0,8,D,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-1 has a well-established mechanism of action targeting the JAK2 pathway, which is implicated in Polycythaemia vera and essential thrombocytopenia.",0.625,2.375
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.3:70b,1,8,C,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-1 is a known JAK inhibitor with established efficacy in treating myeloproliferative neoplasms.,0.375,2.5
1,Generalized myasthenia gravis,none,no_kg,llama3.3:70b,0,8,G,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph reports a potential link between Drug-8 and the disease pathway, but this is contradicted by prior knowledge of the drug's mechanism.",0.5,2.0
1,Generalized myasthenia gravis,none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,There is no clear evidence or prior knowledge suggesting Drug-8 would be effective in treating Generalized myasthenia gravis.,0.5,1.875
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.3:70b,0,8,G,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-7 is a known antifungal agent with direct mechanistic links to treating fungal infections.,0.5,2.375
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.3:70b,1,8,A,7,0.14285714285714285,0,0,0,1,,prior,conflicting,2.0,Drug-5 has known properties that could interfere with fungal metabolism but lacks direct evidence for use in invasive fungal infections and pediatric safety data.,0.375,2.375
1,PKU expanded to ≥12yr,none,no_kg,llama3.3:70b,0,8,B,2,0.5,0,1,1,1,,prior,insufficient,2.0,Drug-8 is ranked second with low confidence due to the complete lack of information about its mechanism or relation to PKU.,0.0,2.0
1,PKU expanded to ≥12yr,none,no_kg,llama3.3:70b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"Drug-8 has conflicting evidence from the knowledge graph regarding its relevance to PKU pathways, suggesting potential but also significant uncertainty.",0.625,2.375
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.3:70b,0,8,A,1,1.0,1,1,1,1,,prior,insufficient,3.0,Drug-8 might have potential due to its unknown but presumed effects on epigenetic pathways relevant to MDS.,0.0,1.875
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.3:70b,1,8,A,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"While Drug-8 has some known effects on cellular metabolism, its relevance to IDH1-mutated MDS is not clearly established through available evidence.",0.625,1.875
1,Retinopathy of prematurity,none,no_kg,llama3.3:70b,0,8,B,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-6 is ranked sixth due to a lack of clear connections to known pathways involved in retinopathy of prematurity based on available information.,0.0,1.875
1,Retinopathy of prematurity,none,no_kg,llama3.3:70b,1,8,E,3,0.3333333333333333,0,1,1,1,,both,consistent,4.0,"Drug-6 has supportive evidence from both sources, suggesting its potential efficacy in treating Retinopathy of Prematurity through relevant biological pathways.",0.375,2.375
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-5 has no clear links to the treatment of agitation associated with Alzheimer's dementia based on available knowledge and evidence.,0.625,2.875
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,The evaluation of Drug-5 is limited by the lack of direct evidence linking it to the treatment of agitation in Alzheimer's dementia.,0.5,2.125
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.3:70b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,There is no clear evidence linking Drug-8 to mechanisms that would directly affect LDL-C levels in statin-intolerant dyslipidemia.,0.5,2.375
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.3:70b,1,8,A,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Without specific knowledge-graph evidence for Drug-8 in treating LDL-C elevation, its potential is based on general pharmacological principles which are not strongly indicative of efficacy.",0.625,2.25
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"There is limited information available on Drug-7's potential effects on anemia in MDS, leading to a low confidence ranking.",0.5,2.25
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.3:70b,1,8,B,5,0.2,0,0,1,1,,prior,insufficient,1.0,Drug-7 lacks clear evidence or prior knowledge linking it to anemia treatment mechanisms in MDS.,0.0,1.875
1,Atopic dermatitis,none,no_kg,llama3.3:70b,0,8,E,5,0.2,0,0,1,1,,kg,insufficient,2.0,Sparse knowledge graph evidence links Drug-7 to a pathway that might be tangentially related to atopic dermatitis.,0.5,1.875
1,Atopic dermatitis,none,no_kg,llama3.3:70b,1,8,B,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-7 lacks clear evidence or rationale for its use in treating Atopic dermatitis, leading to a low ranking.",0.0,1.75
1,Acute HCV pediatric,none,no_kg,llama3.3:70b,0,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8's lack of clear antiviral properties or immunomodulatory effects makes its potential for treating HCV less likely.,0.0,1.875
1,Acute HCV pediatric,none,no_kg,llama3.3:70b,1,8,B,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph suggests Drug-8 may target pathways relevant to HCV, but this is contradicted by prior knowledge indicating its primary use is unrelated to antiviral therapy.",0.5,1.875
1,HoFH in children,none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Lacking direct evidence or strong prior knowledge linking Drug-8 to HoFH treatment, its potential benefit is highly speculative.",0.5,2.375
1,HoFH in children,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks any clear or reported association with pathways relevant to HoFH treatment.,0.25,1.875
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.3:70b,0,8,E,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks sufficient evidence from both the knowledge graph and prior pharmacological knowledge to support its use in treating dMMR/MSI-H primary advanced endometrial cancer.,0.5,2.25
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.3:70b,1,8,G,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Although there is limited evidence, prior knowledge suggests that Drug-8 may have some activity against endometrial cancer.",0.5,1.875
1,Cerebral folate transport deficiency,none,no_kg,llama3.3:70b,0,8,B,1,1.0,1,1,1,1,,prior,insufficient,2.0,"Lacking specific knowledge graph evidence, Drug-1 is ranked based on general pharmacological principles related to folate transport.",0.25,1.5
1,Cerebral folate transport deficiency,none,no_kg,llama3.3:70b,1,8,E,1,1.0,1,1,1,1,,prior,insufficient,2.0,"Drug-1 is ranked first due to its potential impact on folate metabolism, although specific evidence is lacking.",0.5,1.625
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.3:70b,0,8,D,7,0.14285714285714285,0,0,0,1,,both,conflicting,2.0,"Drug-8 has some evidence suggesting it may exacerbate weight gain, which could negatively impact MACE risk in CVD patients with obesity/overweight.",0.625,2.375
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.3:70b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,"Drug-8 has limited evidence linking it directly to mechanisms relevant for reducing MACE in the context of CVD and obesity, making its potential benefits highly speculative.",0.75,2.5
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-7 lacks any direct or indirect evidence linking it to the treatment of PMDA, making it the least likely candidate.",0.5,1.875
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,both,conflicting,1.0,"Despite some reported associations, Drug-7's efficacy for PMDA is questionable due to conflicting evidence regarding its impact on relevant pathways.",0.5,2.0
1,Measles prophylaxis post-exposure,none,no_kg,llama3.3:70b,0,8,C,1,1.0,1,1,1,1,,prior,insufficient,3.0,Drug-1 is ranked first based on the assumption that it might have immunomodulatory effects which could be beneficial in a post-exposure prophylaxis scenario.,0.0,1.875
1,Measles prophylaxis post-exposure,none,no_kg,llama3.3:70b,1,8,E,1,1.0,1,1,1,1,,prior,insufficient,2.0,"Drug-1 is ranked first due to a lack of negative evidence against it, despite no direct link to measles prophylaxis.",0.0,2.0
1,CKD in T2D,none,no_kg,llama3.3:70b,0,8,C,4,0.25,0,0,1,1,,kg,conflicting,1.0,"The knowledge graph reports conflicting evidence for Drug-8's mechanism of action, making it difficult to assess its plausibility for treating CKD in T2D.",0.5,1.75
1,CKD in T2D,none,no_kg,llama3.3:70b,1,8,E,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Without specific knowledge or evidence linking Drug-8 to pathways relevant to CKD and T2D, its potential is uncertain.",0.625,2.125
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.3:70b,0,8,B,2,0.5,0,1,1,1,,both,consistent,4.0,"Drug-8 shows promise due to its link to a pathway involved in cell proliferation, relevant to cancer treatment.",0.25,2.125
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.3:70b,1,8,G,7,0.14285714285714285,0,0,0,1,,both,conflicting,1.0,"The knowledge graph reports associations between Drug-8 and pathways unrelated to HER2-mutant NSCLC, conflicting with prior knowledge that suggests it may have some effect on cancer treatment.",0.625,1.875
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.3:70b,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Without specific evidence from the knowledge graph, Drug-7's potential is based solely on general pharmacological principles related to cholesterol management.",0.25,2.375
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.3:70b,1,8,G,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Lacking specific knowledge graph evidence for Drug-7 and based solely on general pharmacological principles, its potential efficacy in HeFH treatment remains speculative.",0.5,2.375
1,Crohn's disease,none,no_kg,llama3.3:70b,0,8,H,8,0.125,0,0,0,1,,kg,conflicting,1.0,The knowledge graph reports conflicting or unclear associations for Drug-7 regarding its potential impact on Crohn's disease pathways.,0.625,2.375
1,Crohn's disease,none,no_kg,llama3.3:70b,1,8,E,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph provides minimal information on Drug-7's relevance to Crohn's disease, making it difficult to assess its potential.",0.5,1.875
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.3:70b,0,8,B,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Drug-8's effects on coagulation pathways might be relevant given COVID-19's thrombotic complications, though its use in dialysis patients requires careful consideration.",0.0,1.875
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,kg,conflicting,1.0,Drug-8 has conflicting evidence regarding its effectiveness and safety in treating COVID-19 in patients with severe renal impairment.,0.5,2.0
1,MASH with fibrosis,none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 has no evident connection to treating MASH with fibrosis based on the provided information or prior pharmacological knowledge.,0.25,2.125
1,MASH with fibrosis,none,no_kg,llama3.3:70b,1,8,D,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph provides minimal information about Drug-8's relationship to MASH with fibrosis, making it difficult to assess its potential.",0.5,1.875
1,mHSPC + ADT,none,no_kg,llama3.3:70b,0,8,D,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Without specific evidence, Drug-8's effectiveness for mHSPC + ADT remains speculative and uncertain.",0.0,1.75
1,mHSPC + ADT,none,no_kg,llama3.3:70b,1,8,A,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"While Drug-8 has potential based on prior pharmacological knowledge, there is insufficient evidence from the knowledge graph to strongly support its use for mHSPC + ADT.",0.5,1.875
1,Chronic kidney disease,none,no_kg,llama3.3:70b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks clear evidence linking it to CKD treatment mechanisms.,0.0,1.375
1,Chronic kidney disease,none,no_kg,llama3.3:70b,1,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 lacks clear evidence linking it to chronic kidney disease management or treatment.,0.5,1.875
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.3:70b,0,8,E,2,0.5,0,1,1,1,,kg,consistent,3.0,"Drug-8 is linked to pathways relevant to immune response modulation which could be beneficial for AFRS, as indicated by the knowledge graph.",0.5,2.0
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.3:70b,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"Drug-8 could be beneficial due to its antifungal properties, which might help in reducing fungal load in AFRS patients.",0.0,2.125
1,Acquired hypothalamic obesity,none,no_kg,llama3.3:70b,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"While Drug-8 has been explored for various metabolic conditions, its direct relevance to Acquired Hypothalamic Obesity is less clear without specific knowledge graph evidence.",0.625,1.875
1,Acquired hypothalamic obesity,none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,kg,insufficient,1.0,Drug-8's low ranking is due to very sparse and indirect associations in the knowledge graph with no clear link to Acquired Hypothalamic Obesity.,0.5,2.125
1,Pediatric glioma (EMA),none,no_kg,llama3.3:70b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,Drug-6's ranking is lowered due to conflicting evidence regarding its effectiveness in glioma treatment pathways.,0.625,1.875
1,Pediatric glioma (EMA),none,no_kg,llama3.3:70b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Without direct evidence from the knowledge graph or strong prior knowledge supporting its use in Pediatric glioma, Drug-6's potential is uncertain.",0.5,2.5
