seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
1,HoFH pediatric (EMA),none,no_kg,llama3.1:405b,0,8,D,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph provides weak and indirect evidence for Drug-8's relevance to HoFH pediatric, making its potential benefits uncertain.",0.625,2.375
1,HoFH pediatric (EMA),none,no_kg,llama3.1:405b,1,8,D,4,0.25,0,0,1,1,,prior,insufficient,2.0,Limited confidence in this candidate due to lack of evidence and unclear mechanism of action related to HoFH pediatric.,0.25,2.25
1,Nephrotic syndrome,none,no_kg,llama3.1:405b,0,8,D,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Drug-1 has been used to treat related conditions, but there is limited evidence for its effectiveness in Nephrotic syndrome.",0.375,1.875
1,Nephrotic syndrome,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without any supporting evidence from the knowledge graph or my prior pharmacological understanding, Drug-1's potential for treating nephrotic syndrome is uncertain.",0.375,2.0
1,Follicular lymphoma,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without any provided evidence and no clear mechanistic link based on prior knowledge, Drug-8's potential for treating follicular lymphoma is uncertain.",0.625,2.25
1,Follicular lymphoma,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Lacking any clear evidence from the knowledge graph, Drug-8's assessment is purely speculative based on very general pharmacological principles.",0.625,2.75
1,Retinal vein occlusion,none,no_kg,llama3.1:405b,0,8,B,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Drug-8 has no clear link to the disease, but its known anti-inflammatory effects might be beneficial.",0.375,2.25
1,Retinal vein occlusion,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without any evidence, it is unclear how Drug-8 would affect retinal vein occlusion.",0.5,1.875
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,0,8,A,3,0.3333333333333333,0,1,1,1,,kg,consistent,3.0,"The knowledge graph suggests that Drug-2 may target a relevant pathway, but the evidence is not strong.",0.375,2.5
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,1,8,B,2,0.5,0,1,1,1,,kg,consistent,4.0,"The knowledge graph shows a direct connection between Drug-2 and the disease, suggesting a plausible mechanistic link.",0.625,2.625
1,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:405b,0,8,D,8,0.125,0,0,0,1,,prior,insufficient,1.0,"With no knowledge graph evidence and limited prior knowledge, Drug-8's efficacy is speculative.",0.5,2.5
1,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:405b,1,8,D,6,0.16666666666666666,0,0,0,1,,kg,conflicting,2.0,"The knowledge graph evidence suggests that Drug-8 targets a protein involved in the regulation of blood pressure, but its effect on LDL-C levels is unclear and may be conflicting.",0.5,3.0
1,Indolent systemic mastocytosis,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without evidence from the knowledge graph and limited prior pharmacological knowledge, Drug-8's effectiveness is uncertain.",0.625,2.75
1,Indolent systemic mastocytosis,none,no_kg,llama3.1:405b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph evidence for Drug-8 (F) is conflicting, and prior knowledge suggests it may not be an effective treatment for indolent systemic mastocytosis due to its mechanism of action.",0.625,2.5
1,EGPA (expanded),none,no_kg,llama3.1:405b,0,8,E,4,0.25,0,0,1,1,,both,conflicting,2.0,"Some mechanistic links are promising, but others contradict established pharmacological effects.",0.625,1.875
1,EGPA (expanded),none,no_kg,llama3.1:405b,1,8,D,4,0.25,0,0,1,1,,kg,conflicting,2.0,"Drug-7 has conflicting evidence in the knowledge graph, with some links suggesting potential efficacy and others indicating possible harm.",0.625,2.125
1,COVID-19 (expanded population),none,no_kg,llama3.1:405b,0,8,E,5,0.2,0,0,1,1,,kg,consistent,2.0,"The knowledge graph reports a weak association between Drug-8 and COVID-19, but I have no prior knowledge to support this.",0.75,2.25
1,COVID-19 (expanded population),none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"No direct evidence was provided, and prior research does not suggest a clear mechanism of action for Drug-8 against COVID-19.",0.5,2.25
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:405b,0,8,B,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,"The knowledge graph provides limited information on Drug-8's relevance, and prior knowledge does not offer strong support for its use in treating this disease.",0.5,2.375
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,"Without direct evidence, Drug-8's potential use in treating obstructive sleep apnea with obesity is uncertain, and its known effects on other conditions do not provide a clear rationale for its use.",0.5,2.5
1,KRAS G12C+ mCRC,none,no_kg,llama3.1:405b,0,8,D,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph reports an association between Drug-8 and the PI3K pathway, which is involved in mCRC, but my prior knowledge suggests that this candidate may not be effective in KRAS G12C+ mCRC due to potential resistance mechanisms.",0.625,2.125
1,KRAS G12C+ mCRC,none,no_kg,llama3.1:405b,1,8,F,5,0.2,0,0,1,1,,kg,consistent,2.0,"The knowledge graph indicates Drug-8 acts on a target involved in cell cycle regulation, which could affect cancer proliferation but is less directly linked to KRAS G12C.",0.625,2.25
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:405b,0,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,"There is limited prior knowledge about Drug-8's mechanism, and no evidence was provided to support its use for diabetic retinopathy.",0.625,2.25
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,There is no clear information available about Drug-8's potential effects on Diabetic retinopathy/DME.,0.625,2.25
1,Chorea associated with Huntington's disease,none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Without any evidence or clear mechanistic link, Drug-8 is an uncertain candidate.",0.375,2.25
1,Chorea associated with Huntington's disease,none,no_kg,llama3.1:405b,1,8,D,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph suggests Drug-8 (D) targets a potentially relevant protein, but this conflicts with known pharmacological actions of the drug.",0.625,2.5
1,Heart failure (broadened),none,no_kg,llama3.1:405b,0,8,D,3,0.3333333333333333,0,1,1,1,,kg,conflicting,3.0,"Drug-8 has some mechanistic evidence in the knowledge graph, but it conflicts with my prior knowledge of its potential cardiac side effects.",0.375,2.5
1,Heart failure (broadened),none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Similar to Drug-4, Drug-8 lacks sufficient evidence or mechanistic rationale for treating heart failure, placing it near the bottom of the ranking.",0.375,1.875
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:405b,0,8,B,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Drug-6 has been used as an anticoagulant, which may worsen hypofibrinogenemia.",0.375,2.375
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-6 lacks knowledge-graph evidence and its mechanism is unclear, making it the least plausible candidate.",0.375,2.5
1,Pediatric atopic dermatitis,none,no_kg,llama3.1:405b,0,8,B,2,0.5,0,1,1,1,,kg,consistent,4.0,"The knowledge graph indicates a clear pathway to disease treatment, although prior pharmacological action is less well-documented.",0.625,2.5
1,Pediatric atopic dermatitis,none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8's mechanism of action is less clear in relation to atopic dermatitis, but it has shown some promise in similar conditions.",0.625,2.25
1,COVID-19 updated strain,none,no_kg,llama3.1:405b,0,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8 has shown some antiviral activity, but its efficacy against SARS-CoV-2 is uncertain and requires further investigation.",0.625,2.5
1,COVID-19 updated strain,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 lacks any known mechanistic links to COVID-19 or SARS-CoV-2, making it an unlikely candidate.",0.625,2.375
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:405b,0,8,F,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-7 has been linked to IL-2 signaling pathway, which is involved in the regulation of immune response and could delay T1D onset.",0.625,2.5
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-7 has an unclear mechanism of action and no supporting evidence from the knowledge graph, making its efficacy uncertain.",0.5,2.5
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.1:405b,0,8,E,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Drug-6's mechanism suggests potential applicability, but specific data regarding its effects on unresectable thymic carcinoma are lacking.",0.5,2.125
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-6 has some knowledge graph evidence and targets a relevant cancer pathway.,0.375,2.25
1,Retinal vein occlusion,none,no_kg,llama3.1:405b,0,8,B,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Without graph evidence, my prior knowledge does not provide a clear rationale for Drug-8's efficacy in retinal vein occlusion.",0.625,2.25
1,Retinal vein occlusion,none,no_kg,llama3.1:405b,1,8,B,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 has unknown effects on retinal vein occlusion and there is no evidence to support its use.,0.375,2.0
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-8 has no clear mechanism of action related to spinal muscular atrophy, and there is no direct evidence to support its use.",0.625,2.5
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:405b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,2.0,"There is no knowledge graph evidence, but Drug-8 has shown promise in preclinical studies for other neuromuscular diseases.",0.625,2.125
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:405b,0,8,E,4,0.25,0,0,1,1,,prior,insufficient,2.0,"While there is no evidence in the knowledge graph, my prior knowledge suggests that Drug-7 may have some vasodilatory effects, but its relevance to this disease is uncertain.",0.5,2.25
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:405b,1,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Without specific evidence for CTEPH, Drug-7's general properties as a tyrosine kinase inhibitor do not strongly suggest efficacy or risk in this context.",0.625,2.125
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:405b,0,8,C,2,0.5,0,1,1,1,,kg,consistent,4.0,"Drug-1 has robust evidence from the knowledge graph, indicating its potential to modulate a relevant pathway in Polycythaemia vera and essential thrombocytopenia.",0.5,2.5
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:405b,1,8,F,1,1.0,1,1,1,1,,both,consistent,4.0,"Strong mechanistic link through JAK2 inhibition, a known therapeutic target for myeloproliferative neoplasms.",0.5,2.0
1,Generalized myasthenia gravis,none,no_kg,llama3.1:405b,0,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-8's mechanism of action is unrelated to the disease, and there is no clear rationale for its potential efficacy.",0.5,2.5
1,Generalized myasthenia gravis,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 shows strong mechanistic links to the disease through multiple pathways and targets, supported by both knowledge-graph evidence and prior pharmacological knowledge.",0.5,2.75
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:405b,0,8,C,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph reports a potential mechanistic link, but my prior knowledge suggests that Drug-5 may not be effective against invasive fungal infections in pediatric patients due to its mechanism of action.",0.625,2.125
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,both,conflicting,1.0,"The knowledge graph suggests a link between Drug-5 and the disease, but prior knowledge indicates significant side effects that may outweigh its benefits.",0.625,2.375
1,PKU expanded to ≥12yr,none,no_kg,llama3.1:405b,0,8,B,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-8 shows a strong mechanistic link through the knowledge graph, targeting a key enzyme in the phenylalanine metabolism pathway directly implicated in PKU.",0.625,3.0
1,PKU expanded to ≥12yr,none,no_kg,llama3.1:405b,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,No evidence or logical connection supports the use of Drug-8 for treating PKU based on prior knowledge.,0.375,1.875
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.1:405b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,The knowledge graph provides no clear link between Drug-8 and relevant MDS pathways.,0.5,2.25
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.1:405b,1,8,C,2,0.5,0,1,1,1,,kg,consistent,4.0,"The knowledge graph indicates that Drug-8 targets a protein involved in the regulation of DNA methylation, which is disrupted in IDH1-mutated MDS.",0.625,2.375
1,Retinopathy of prematurity,none,no_kg,llama3.1:405b,0,8,F,4,0.25,0,0,1,1,,prior,insufficient,3.0,Drug-6 has some potential mechanistic relevance due to its anti-inflammatory properties.,0.375,2.5
1,Retinopathy of prematurity,none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,consistent,3.0,"Drug-6 has been linked to the angiopoietin pathway, which is involved in vascular development and stability.",0.625,2.25
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,0,8,H,6,0.16666666666666666,0,0,0,1,,kg,consistent,2.0,"The knowledge graph indicates that Drug-5 affects the histamine H1 receptor, which may contribute to sedation and reduced agitation, but its impact is likely limited.",0.5,2.625
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:405b,1,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Although no evidence is provided, Drug-5 has a known anxiolytic effect that might be beneficial for agitation.",0.625,2.0
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Without any supporting evidence or prior knowledge, Drug-8's mechanistic plausibility is uncertain.",0.5,2.375
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:405b,1,8,F,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Without direct evidence, it is uncertain whether Drug-8's mechanism of action would effectively reduce LDL-C levels in statin-intolerant patients.",0.5,2.375
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:405b,0,8,A,3,0.3333333333333333,0,1,1,1,,kg,consistent,3.0,"Drug-7 shows promising KG evidence, but its pharmacological relevance is less clear compared to top candidates.",0.5,2.625
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:405b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,"No evidence was provided, and Drug-7's mechanism of action is not well-understood in the context of anemia treatment.",0.625,1.875
1,Atopic dermatitis,none,no_kg,llama3.1:405b,0,8,C,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Drug-7 might have potential due to its anti-inflammatory properties, but there's no direct evidence linking it to atopic dermatitis pathways.",0.375,2.0
1,Atopic dermatitis,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-7 has a plausible mechanism of action, targeting the IL-13 pathway, which is known to be involved in atopic dermatitis.",0.5,2.375
1,Acute HCV pediatric,none,no_kg,llama3.1:405b,0,8,B,5,0.2,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph suggests a link between Drug-8 and HCV, but its mechanism of action seems unlikely to be effective in pediatric cases based on my prior knowledge.",0.5,2.625
1,Acute HCV pediatric,none,no_kg,llama3.1:405b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,2.0,"I am not aware of any direct antiviral activity of Drug-8 against HCV, but it may have some indirect effects.",0.625,2.25
1,HoFH in children,none,no_kg,llama3.1:405b,0,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Drug-8 has no explicit knowledge graph evidence and limited prior knowledge support for its relevance to HoFH in children.,0.375,2.125
1,HoFH in children,none,no_kg,llama3.1:405b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"No clear information available, and prior knowledge does not suggest strong efficacy for HoFH in children.",0.625,2.375
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.1:405b,0,8,C,4,0.25,0,0,1,1,,kg,consistent,3.0,"The knowledge graph provides some evidence for Drug-8, but its relevance to the target disease is uncertain.",0.375,2.5
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.1:405b,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"While the knowledge graph does not provide evidence for Drug-8, my prior knowledge suggests a possible mechanism of action against the target disease.",0.375,2.375
1,Cerebral folate transport deficiency,none,no_kg,llama3.1:405b,0,8,C,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 has some evidence from the knowledge graph and aligns with my prior knowledge of folate receptor targeting.,0.375,1.875
1,Cerebral folate transport deficiency,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 has been linked to the SLC19A1 gene, which is associated with cerebral folate transport deficiency, and my knowledge of its pharmacological properties suggests it could be a plausible candidate.",0.5,2.375
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"There is no evidence from the knowledge graph, and Drug-8's mechanism of action is unclear.",0.625,2.25
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.1:405b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"My pharmacological knowledge does not suggest significant potential for Drug-8, and the lack of evidence from the knowledge graph does not alter this assessment.",0.375,2.25
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.1:405b,0,8,A,5,0.2,0,0,1,1,,kg,insufficient,2.0,"Sparse evidence in the knowledge graph and lack of direct connections to PMDA pathways limit confidence, though it does not directly conflict with known pharmacology.",0.625,2.375
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.1:405b,1,8,A,6,0.16666666666666666,0,0,0,1,,prior,conflicting,2.0,"Drug-7's known mechanisms do not strongly align with PMDA treatment, and limited graph evidence does not resolve this discrepancy.",0.375,2.5
1,Measles prophylaxis post-exposure,none,no_kg,llama3.1:405b,0,8,B,2,0.5,0,1,1,1,,kg,consistent,3.0,"The knowledge graph suggests that Drug-1 targets a protein involved in measles virus entry, but its clinical efficacy is uncertain.",0.5,1.875
1,Measles prophylaxis post-exposure,none,no_kg,llama3.1:405b,1,8,D,4,0.25,0,0,1,1,,kg,consistent,5.0,"Drug-1 has a clear mechanistic link through the knowledge graph, aligning with established antiviral strategies.",0.375,2.75
1,CKD in T2D,none,no_kg,llama3.1:405b,0,8,E,5,0.2,0,0,1,1,,kg,consistent,2.0,"Drug-8 has limited evidence from the knowledge graph, linking it to a less relevant target and pathway in CKD and T2D.",0.625,2.25
1,CKD in T2D,none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has strong mechanistic links to the disease via multiple pathways and targets, consistent with prior knowledge of its pharmacological effects.",0.625,2.75
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.1:405b,0,8,B,4,0.25,0,0,1,1,,prior,insufficient,3.0,"Although no mechanistic link is provided, Drug-8's known pharmacological profile might impact relevant signaling pathways.",0.375,2.875
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.1:405b,1,8,A,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-8 has strong evidence of targeting HER2, a key driver mutation in NSCLC.",0.5,2.375
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,both,conflicting,2.0,"The knowledge graph suggests a link, but my pharmacological knowledge indicates Drug-7's primary action may not significantly impact heterozygous familial hypercholesterolemia.",0.625,2.25
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:405b,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,3.0,"Known effects on cholesterol levels, but no clear mechanistic link provided.",0.625,2.375
1,Crohn's disease,none,no_kg,llama3.1:405b,0,8,C,2,0.5,0,1,1,1,,kg,consistent,3.0,"The knowledge graph provides evidence for Drug-7's interaction with a relevant target, but pharmacological knowledge does not add significant support.",0.5,2.125
1,Crohn's disease,none,no_kg,llama3.1:405b,1,8,B,2,0.5,0,1,1,1,,kg,consistent,3.0,"The knowledge graph shows Drug-7 interacting with the IL-12/IL-23 pathway, which is a validated target for Crohn's disease.",0.625,2.0
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:405b,0,8,B,5,0.2,0,0,1,1,,kg,insufficient,2.0,Drug-8 has limited mechanistic links to COVID-19 treatment and no evidence for effectiveness in severe renal impairment/dialysis.,0.625,2.25
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:405b,1,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8 has been proposed as a potential treatment for COVID-19, but its mechanism of action and effectiveness in patients with severe renal impairment are unclear.",0.625,2.75
1,MASH with fibrosis,none,no_kg,llama3.1:405b,0,8,C,2,0.5,0,1,1,1,,kg,consistent,4.0,"Knowledge-graph evidence shows a clear mechanistic link to MASH with fibrosis, but prior knowledge is limited.",0.5,3.0
1,MASH with fibrosis,none,no_kg,llama3.1:405b,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"There is no knowledge-graph evidence for Drug-8, and its pharmacological profile does not suggest a connection to MASH with fibrosis.",0.375,2.5
1,mHSPC + ADT,none,no_kg,llama3.1:405b,0,8,H,8,0.125,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph suggests that Drug-8 targets a protein involved in a relevant pathway, but my prior knowledge indicates that this target is unlikely to be important for the disease.",0.625,2.25
1,mHSPC + ADT,none,no_kg,llama3.1:405b,1,8,F,4,0.25,0,0,1,1,,kg,conflicting,2.0,"Knowledge graph suggests an indirect link via a lesser-known pathway, but this conflicts with my understanding of the drug's primary mechanism.",0.5,2.375
1,Chronic kidney disease,none,no_kg,llama3.1:405b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"The knowledge graph indicates a link to the fibrosis pathway, but my prior knowledge suggests that this drug's antifibrotic effects may be offset by its potential nephrotoxicity.",0.625,2.75
1,Chronic kidney disease,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,The lack of evidence and unclear mechanism of action make it challenging to evaluate Drug-8's potential for treating chronic kidney disease.,0.5,2.375
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.1:405b,0,8,E,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Drug-8 has no clear evidence of antifungal or anti-inflammatory activity, making it a less promising candidate.",0.375,2.125
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.1:405b,1,8,D,8,0.125,0,0,0,1,,prior,insufficient,1.0,Drug-8 has no supporting evidence from the knowledge graph and limited prior evidence of antifungal activity.,0.5,1.875
1,Acquired hypothalamic obesity,none,no_kg,llama3.1:405b,0,8,C,6,0.16666666666666666,0,0,0,1,,kg,conflicting,2.0,"The knowledge graph reports a link between Drug-8 and a target that may actually exacerbate obesity, raising concerns about its suitability.",0.5,2.5
1,Acquired hypothalamic obesity,none,no_kg,llama3.1:405b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,There is no clear evidence or rationale for Drug-8's use in treating acquired hypothalamic obesity.,0.5,1.875
1,Pediatric glioma (EMA),none,no_kg,llama3.1:405b,0,8,B,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph suggests Drug-6 may inhibit a relevant pathway, but prior research raises concerns about its efficacy.",0.625,2.375
1,Pediatric glioma (EMA),none,no_kg,llama3.1:405b,1,8,G,5,0.2,0,0,1,1,,kg,conflicting,2.0,"Drug-6 has conflicting evidence; while it targets relevant pathways, its effect on glioma is unclear.",0.625,2.625
1,IV formulation for rheumatic diseases (EMA),none,no_kg,llama3.1:405b,0,8,C,3,0.3333333333333333,0,1,1,1,,both,conflicting,3.0,"Despite the knowledge graph suggesting a potential pathway for Drug-6 in treating rheumatic diseases, existing pharmacological knowledge raises questions about its efficacy and safety profile.",0.625,2.75
