seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:3b,0,8,D,1,1.0,1,1,1,1,,prior,insufficient,4.0,Acetylcholinesterase inhibition is relevant to Alzheimer's dementia.,0.5,1.75
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:3b,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,Prior research has suggested that histamine H1 receptor antagonists may be beneficial for agitation in dementia patients.,0.5,1.75
2,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.2:3b,0,8,F,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,Prior knowledge suggests a plausible mechanistic link based on its class (statin-like).,0.5,2.5
2,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.2:3b,1,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,No clear mechanism of action for LDL-C reduction,0.5,1.625
2,First-line anemia in lower-risk MDS,none,no_kg,llama3.2:3b,0,8,A,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,The knowledge graph links Drug-8 to various biological pathways but lacks direct relevance to anemia in MDS; prior knowledge suggests that drugs targeting specific pathways may be relevant for treating this condition.,0.875,1.375
2,First-line anemia in lower-risk MDS,none,no_kg,llama3.2:3b,1,8,B,8,0.125,0,0,0,1,,kg,conflicting,1.0,Drug-7 lacks clear KG evidence and prior knowledge suggests that mTOR inhibitors are not typically used for anemia treatment.,0.75,2.25
2,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.2:3b,0,8,B,3,0.3333333333333333,0,1,1,1,,kg,consistent,5.0,"The KG links B to the IL-23 pathway, which is relevant to Crohn's disease; B's mechanism as a Janus kinase inhibitor aligns with this target.",0.75,2.625
2,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.2:3b,1,8,D,2,0.5,0,1,1,1,,kg,consistent,4.0,TGF-β signaling pathway inhibitors have been explored for Crohn's disease treatment.,0.5,2.0
2,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.2:3b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,Knowledge graph suggests Drug G inhibits host cell entry for SARS-CoV-2 but its effectiveness in patients with severe renal impairment/dialysis is unknown.,0.625,1.875
2,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.2:3b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,The KG evidence for Drug-8's effects on immune system modulation is insufficient to determine its relevance to COVID-19.,0.8571428571428571,1.8571428571428572
2,MASH with fibrosis,none,no_kg,llama3.2:3b,0,8,E,8,0.125,0,0,0,1,,kg,insufficient,1.0,No reported association between candidate E and fibrosis in the KG or our knowledge base,0.625,2.0
2,MASH with fibrosis,none,no_kg,llama3.2:3b,1,8,C,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,Mechanistic links are unclear and conflicts with existing knowledge on Drug-5's efficacy for fibrosis.,0.5,2.0
2,Pancreatic NET,none,no_kg,llama3.2:3b,0,8,E,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,Mechanistic link from Drug-8 to pancreatic NET is not reported in KG evidence; drug's mechanism of action as a vasodilator does not directly align with known mechanisms for NET.,1.0,1.875
2,Pancreatic NET,none,no_kg,llama3.2:3b,1,8,D,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,Lack of direct connection to pancreatic NET in KG or prior knowledge,0.625,1.25
2,Retinal vein occlusion,none,no_kg,llama3.2:3b,0,8,B,5,0.2,0,0,1,1,,prior,conflicting,2.0,Mechanistic link to disease DOID:1727 via pathway 'Inflammation' but efficacy unestablished,0.625,2.375
2,Retinal vein occlusion,none,no_kg,llama3.2:3b,1,8,G,4,0.25,0,0,1,1,,prior,insufficient,1.0,"Drug-8 has anti-inflammatory effects, but its relevance to retinal vein occlusion is unclear.",0.6,2.0
2,Cerebral folate transport deficiency,none,no_kg,llama3.2:3b,0,8,A,5,0.2,0,0,1,1,,prior,insufficient,1.0,No prior knowledge on Drug-1's potential effects on cerebral folate transport deficiency.,0.5,1.75
2,Cerebral folate transport deficiency,none,no_kg,llama3.2:3b,1,8,A,1,1.0,1,1,1,1,,kg,insufficient,4.0,mechanistic links suggest involvement in folate metabolism but lack direct association to cerebral folate transport deficiency,0.75,2.5
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.2:3b,0,8,G,4,0.25,0,0,1,1,,kg,conflicting,1.0,Reported pathway association with inconsistencies that may not directly apply to the disease.,0.75,2.0
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.2:3b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Corticosteroids like Drug-3 are unlikely to have a direct therapeutic effect on pulmonary hypertension.,0.5,1.75
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.2:3b,0,8,B,2,0.5,0,1,1,1,,kg,conflicting,3.0,"KG suggests B's association with a pathway relevant to EMA, but its exact mechanism is unclear and not well understood.",0.625,2.625
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.2:3b,1,8,H,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,No mechanistic information on Drug H,0.42857142857142855,2.142857142857143
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.2:3b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,Mechanistic links from KG are not clear for this drug.,0.75,2.625
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.2:3b,1,8,F,4,0.25,0,0,1,1,,prior,insufficient,2.0,Drug-8 shows some potential for CRSwNP treatment based on prior knowledge but evidence is limited.,0.5714285714285714,2.5714285714285716
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.2:3b,0,8,F,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Prior knowledge indicates it may be used to treat a different indication, but evidence is lacking for its use in chronic hepatitis B.",0.3333333333333333,2.6666666666666665
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.2:3b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,Drug-8 has limited KG evidence for HBV treatment but is known to inhibit viral replication in general.,0.625,2.25
2,HoFH in children,none,no_kg,llama3.2:3b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,The knowledge graph lacks direct links between Drug-8 and pathways related to HoFH in children.,0.625,2.5
2,HoFH in children,none,no_kg,llama3.2:3b,1,8,E,4,0.25,0,0,1,1,,kg,conflicting,3.0,"Farnesoid X receptor agonists are being investigated for their potential in treating HoFH, but their mechanism of action is still under investigation.",0.75,3.0
2,Biliary tract cancer 1L,none,no_kg,llama3.2:3b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Although Drug D affects a pathway that might be relevant to cancer growth, its direct KG evidence for biliary tract cancer is lacking.",0.625,1.75
2,Biliary tract cancer 1L,none,no_kg,llama3.2:3b,1,8,B,4,0.25,0,0,1,1,,both,insufficient,1.0,Lacks KG-supported association with biliary tract cancer 1L pathways,0.625,1.75
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.2:3b,0,8,H,8,0.125,0,0,0,1,,kg,uncertain,2.0,KG evidence is sparse and conflicts with prior knowledge of the angiogenesis pathway not being a primary target for DME.,0.625,1.875
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.2:3b,1,8,A,5,0.2,0,0,1,1,,kg,insufficient,1.0,Drug-8 has been reported to have some potential anti-diabetic effects but no direct link to diabetic retinopathy or its related pathways in the provided knowledge graph.,0.75,2.25
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.2:3b,0,8,A,1,1.0,1,1,1,1,,prior,insufficient,3.0,"Drug A's mechanism of action involves the inhibition of a known enzyme involved in motor neuron survival, suggesting potential relevance to SMA.",0.75,1.625
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.2:3b,1,8,E,5,0.2,0,0,1,1,,kg,insufficient,2.0,Lack of direct evidence or mechanistic link reported in the knowledge graph for drug-8 and spinal muscular atrophy disease.,0.875,2.125
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.2:3b,0,8,B,2,0.5,0,1,1,1,,kg,insufficient,3.0,"Drug-8 has no direct mechanistic links to LDL-C reduction or cardiovascular disease in the knowledge graph. However, it may have some indirect effects due to its action on other pathways.",0.7142857142857143,2.0
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.2:3b,1,8,E,3,0.3333333333333333,0,1,1,1,,prior,insufficient,4.0,Drug E has been investigated as a potential lipid-lowering agent.,0.7142857142857143,2.4285714285714284
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.2:3b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,Candidate H has reported mechanistic links to various pathways but the evidence for polycythaemia vera and essential thrombocytopenia is limited and unclear.,0.625,2.0
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.2:3b,1,8,C,2,0.5,0,1,1,1,,both,conflicting,3.0,Shows conflicting information on KG vs. prior knowledge,0.5,2.25
2,Hidradenitis suppurativa,none,no_kg,llama3.2:3b,0,8,B,3,0.3333333333333333,0,1,1,1,,kg,conflicting,2.0,"KG reports Drug-6 as associated with the pathway (D -> Pathway -> Hidradenitis suppurativa), but this is contradicted by prior knowledge of its use in treating acne.",0.8571428571428571,2.0
2,Hidradenitis suppurativa,none,no_kg,llama3.2:3b,1,8,B,5,0.2,0,0,1,1,,kg,conflicting,2.0,"KG suggests Drug-6 targets multiple inflammatory pathways in HS, but its relevance to the disease is unclear and may be inconsistent with known mechanisms.",0.625,2.0
2,Acute HCV pediatric,none,no_kg,llama3.2:3b,0,8,B,5,0.2,0,0,1,1,,kg,conflicting,1.0,,0.5,1.5
2,Acute HCV pediatric,none,no_kg,llama3.2:3b,1,8,H,5,0.2,0,0,1,1,,kg,insufficient,1.0,The knowledge graph lacks evidence for Drug-8's efficacy against HCV.,0.625,2.625
2,CKD in T2D,none,no_kg,llama3.2:3b,0,8,H,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,Drug-8 has no reported associations with CKD and T2D pathways in the knowledge graph or in the literature.,0.7142857142857143,1.8571428571428572
2,CKD in T2D,none,no_kg,llama3.2:3b,1,8,D,5,0.2,0,0,1,1,,kg,conflicting,1.0,"KG reports association between Drug-8 and PI3K/AKT pathway, but this connection is not supported by pharmacological literature.",0.75,1.75
2,BRAF V600E metastatic NSCLC,none,no_kg,llama3.2:3b,0,8,A,2,0.5,0,1,1,1,,kg,insufficient,3.0,,0.625,1.75
2,BRAF V600E metastatic NSCLC,none,no_kg,llama3.2:3b,1,8,A,2,0.5,0,1,1,1,,kg,consistent,4.0,"Drug-8 has an association with the MAPK pathway, which is known to be involved in BRAF V600E.",0.7142857142857143,2.5714285714285716
2,Retinal vein occlusion,none,no_kg,llama3.2:3b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,KG does not provide sufficient information to assess Drug-8's mechanistic plausibility for DOID:1727,0.75,2.0
2,Retinal vein occlusion,none,no_kg,llama3.2:3b,1,8,C,7,0.14285714285714285,0,0,0,1,,prior,insufficient,3.0,"Drug-3 has been investigated for treating various conditions, but its primary indication is not directly related to retinal vein occlusion.",0.25,2.75
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:3b,0,8,C,2,0.5,0,1,1,1,,prior,insufficient,3.0,"Acetylcholine receptors are relevant for Alzheimer's disease mechanisms, but primary action is cognition rather than agitation",0.625,2.125
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.2:3b,1,8,G,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,"KG reports association with GSK3β inhibition, but KG does not confirm the relevance to Alzheimer's disease.",0.42857142857142855,2.0
2,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.2:3b,0,8,H,5,0.2,0,0,1,1,,prior,insufficient,3.0,Prior knowledge indicates Drug H's relevance to lowering cholesterol levels but KG evidence lacks direct relevance to Heterozygous familial hypercholesterolemia.,0.75,2.625
2,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.2:3b,1,8,B,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,"KG indicates a link between Drug-7 and LDLR pathway, but this is not directly relevant to HCH treatment.",0.625,1.875
2,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.2:3b,0,8,A,4,0.25,0,0,1,1,,kg,conflicting,1.0,"Knowledge-graph evidence suggests association with cell adhesion, but my pharmacological knowledge is less clear on its relevance to hypofibrinogenemia.",0.75,1.75
2,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.2:3b,1,8,A,2,0.5,0,1,1,1,,prior,insufficient,3.0,"Drug-8 is not directly linked to hypofibrinogenemia in the KG, but has effects on coagulation.",0.5,1.875
2,Crohn's disease,none,no_kg,llama3.2:3b,0,8,A,5,0.2,0,0,1,1,,kg,insufficient,1.0,The KG does not provide sufficient information on Drug-8 for it to be considered a strong candidate for Crohn's disease treatment.,0.875,1.75
2,Crohn's disease,none,no_kg,llama3.2:3b,1,8,A,9,0.1111111111111111,0,0,0,1,,,,,,0.8571428571428571,2.142857142857143
2,COVID-19 updated strain,none,no_kg,llama3.2:3b,0,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,The direct relationship between lipid metabolism and COVID-19 is not well established.,0.5714285714285714,1.8571428571428572
2,COVID-19 updated strain,none,no_kg,llama3.2:3b,1,8,G,4,0.25,0,0,1,1,,kg,insufficient,2.0,"Drug-8 has a mechanistic link to the SARS-CoV-2 host-virus interaction, but the relationship is not well-defined and lacks clarity on its relevance to COVID-19.",0.75,2.0
2,HoFH pediatric (EMA),none,no_kg,llama3.2:3b,0,8,E,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,No direct connections to lipoprotein metabolism or related pathways in the KG for Drug E,0.625,1.75
2,HoFH pediatric (EMA),none,no_kg,llama3.2:3b,1,8,D,3,0.3333333333333333,0,1,1,1,,conflicting,insufficient,2.0,Prior knowledge suggests it may have effects on other pathways; insufficient direct evidence for HoFH pediatric.,0.5714285714285714,2.4285714285714284
2,Primary mediastinal large B-cell lymphoma,none,no_kg,llama3.2:3b,0,8,E,3,0.3333333333333333,0,1,1,1,,prior,conflicting,2.0,"Inhibits NF-κB pathway, but KG evidence suggests potential role in B-cell development and activation",0.0,2.0
2,Primary mediastinal large B-cell lymphoma,none,no_kg,llama3.2:3b,1,8,F,8,0.125,0,0,0,1,,kg,insufficient,1.0,There is no mechanistic link reported for Drug-7 and Primary mediastinal large B-cell lymphoma.,0.875,2.125
2,TRD monotherapy,none,no_kg,llama3.2:3b,0,8,C,4,0.25,0,0,1,1,,kg,conflicting,1.0,Drug-5 has a mechanistic link to TRD monotherapy from the knowledge graph but its antidepressant properties are unclear.,0.625,1.75
2,TRD monotherapy,none,no_kg,llama3.2:3b,1,8,E,4,0.25,0,0,1,1,,kg,insufficient,2.0,Prior pharmacological knowledge hints at potential efficacy but is not strongly supported by KG evidence,0.75,2.625
2,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.2:3b,0,8,B,2,0.5,0,1,1,1,,kg,conflicting,1.0,Drug-7 has conflicting evidence from the KG and no direct relevance to DOID:1287.,0.875,1.625
2,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.2:3b,1,8,C,3,0.3333333333333333,0,1,1,1,,both,conflicting,2.0,"Drug-C is both linked to the target disease via the KG and has a mechanism of action similar to another drug approved for CVD, but its efficacy on MACE in obesity/overweight is unclear.",0.875,2.0
2,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.2:3b,0,8,D,1,1.0,1,1,1,1,,prior,insufficient,3.0,D has anti-inflammatory properties which could benefit AFRS,0.625,1.875
2,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.2:3b,1,8,E,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,No reported evidence from the KG links candidate E to AFRS; prior history of use for conditions involving inflammation is not conclusive,0.375,1.75
2,Measles prophylaxis post-exposure,none,no_kg,llama3.2:3b,0,8,E,5,0.2,0,0,1,1,,kg,insufficient,2.0,"The knowledge graph suggests an association between Drug-1 and measles virus inhibition, but my prior knowledge doesn't provide a clear mechanism of action for measles prophylaxis post-exposure.",0.875,2.0
2,Measles prophylaxis post-exposure,none,no_kg,llama3.2:3b,1,8,B,2,0.5,0,1,1,1,,prior,insufficient,3.0,"Although B has no reported evidence from the KG, it is a known antiviral with broad-spectrum activity against viral infections, making its potential for measles prophylaxis plausible",0.625,2.0
2,Obstructive sleep apnea with obesity,none,no_kg,llama3.2:3b,0,8,G,9,0.1111111111111111,0,0,0,1,,,,,,,
2,Obstructive sleep apnea with obesity,none,no_kg,llama3.2:3b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,Drug-8 targets a pathway for treating certain cancers and autoimmune diseases with no established connection to obstructive sleep apnea.,0.625,1.875
2,HER2+ solid tumors (tumor-agnostic),none,no_kg,llama3.2:3b,0,8,D,4,0.25,0,0,1,1,,kg,conflicting,1.0,Knowledge Graph evidence for Drug-8 appears to be inconsistent with the known effects of other drugs targeting HER2+ tumors,0.5,1.75
2,HER2+ solid tumors (tumor-agnostic),none,no_kg,llama3.2:3b,1,8,B,4,0.25,0,0,1,1,,kg,conflicting,2.0,"Drug-8 targets TRPA1 pathway, which may have some indirect effects on HER2+ tumor growth but is not well-established.",0.75,2.25
2,Heart failure (broadened),none,no_kg,llama3.2:3b,0,8,B,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Lacks specific links to the target disease and conflicting mechanisms in treating certain conditions,0.5,1.75
2,Heart failure (broadened),none,no_kg,llama3.2:3b,1,8,A,1,1.0,1,1,1,1,,kg,consistent,4.0,Mechanistic link from KG supports its relevance to heart failure.,0.625,2.5
2,GVHD + pediatric,none,no_kg,llama3.2:3b,0,8,A,1,1.0,1,1,1,1,,prior,insufficient,4.0,"No direct evidence from the KG, but it's a known immunosuppressant.",0.625,2.875
2,GVHD + pediatric,none,no_kg,llama3.2:3b,1,8,C,8,0.125,0,0,0,1,,kg,conflicting,1.0,KG evidence lacks target/pathway information.,0.625,2.125
2,COVID-19 (expanded population),none,no_kg,llama3.2:3b,0,8,B,3,0.3333333333333333,0,1,1,1,,both,conflicting,2.0,"Anti-inflammatory effects, but unclear role in COVID-19; evidence suggests anti-inflammatory effects on NF-κB pathway",0.25,2.375
2,COVID-19 (expanded population),none,no_kg,llama3.2:3b,1,8,E,4,0.25,0,0,1,1,,kg,insufficient,2.0,"Drug-8 has limited evidence suggesting it targets a pathway involved in immune response, but its relevance to COVID-19 is uncertain.",0.75,2.625
2,Delay T1D onset in children ≥1yr,none,no_kg,llama3.2:3b,0,8,G,4,0.25,0,0,1,1,,kg,consistent,5.0,Drug-6's primary use as a hypoglycemic agent suggests it may have beneficial effects on glucose regulation.,0.5,2.875
2,Delay T1D onset in children ≥1yr,none,no_kg,llama3.2:3b,1,8,C,6,0.16666666666666666,0,0,0,1,,kg,insufficient,3.0,KG indicates Drug-6 modulating a cellular pathway but lacks clear evidence linking it to T1D in children.,0.75,2.75
2,BRAF+ thyroid cancer,none,no_kg,llama3.2:3b,0,8,D,1,1.0,1,1,1,1,,prior,insufficient,4.0,Mechanistically plausible for BRAF+ thyroid cancer treatment,0.5,2.375
2,BRAF+ thyroid cancer,none,no_kg,llama3.2:3b,1,8,C,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,KG provides no clear mechanistic link or pathway involvement for Drug C; potential off-target effects on BRAF V600E.,0.75,1.75
2,Chronic kidney disease,none,no_kg,llama3.2:3b,0,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,No clear association between drug class and target disease in KG evidence,0.625,1.75
2,Chronic kidney disease,none,no_kg,llama3.2:3b,1,8,C,3,0.3333333333333333,0,1,1,1,,kg,conflicting,3.0,"Drug-6 has been reported to inhibit the HIF pathway, but its connection to DOID:784 is unclear due to conflicting evidence.",0.75,2.125
2,IgG4-related disease,none,no_kg,llama3.2:3b,0,8,A,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,The mechanistic link from Drug-8 to the complement pathway in IgG4-related disease is unclear and may be coincidental.,0.625,2.5
2,IgG4-related disease,none,no_kg,llama3.2:3b,1,8,D,1,1.0,1,1,1,1,,kg,consistent,3.0,"Drug-2 is mechanistically linked to inflammation, a pathway relevant to IgG4-related disease.",0.625,1.75
2,Oral tablet formulation for weight management,none,no_kg,llama3.2:3b,0,8,A,2,0.5,0,1,1,1,,kg,insufficient,3.0,Drug-8's association with the pathway for lipid transport is uncertain due to lack of direct evidence.,0.625,1.875
2,Oral tablet formulation for weight management,none,no_kg,llama3.2:3b,1,8,F,2,0.5,0,1,1,1,,prior,insufficient,3.0,Drug-7 modulates appetite but evidence is needed for its relevance to the target disease.,0.625,2.625
2,Follicular lymphoma,none,no_kg,llama3.2:3b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,,0.625,1.875
2,Follicular lymphoma,none,no_kg,llama3.2:3b,1,8,G,6,0.16666666666666666,0,0,0,1,,uncertain,insufficient,1.0,Insufficient KG evidence and conflicting prior knowledge prevented a confident ranking for Drug-8.,0.375,2.375
2,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.2:3b,0,8,H,8,0.125,0,0,0,1,,uncertain,insufficient,1.0,Insufficient information is available in the graph to evaluate Drug-H's potential.,0.375,1.75
2,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.2:3b,1,8,C,4,0.25,0,0,1,1,,both,conflicting,1.0,"Drug-8 has links to inflammation reduction via inhibition of pro-inflammatory cytokines, but its effects on T-cell activation are unclear.",0.5,1.75
2,Acquired hypothalamic obesity,none,no_kg,llama3.2:3b,0,8,C,5,0.2,0,0,1,1,,prior,insufficient,2.0,"Drug-6's mechanism of action is unclear from the KG, and while it may affect hypothalamic function, its direct relevance to Acquired hypothalamic obesity is uncertain.",0.0,2.375
2,Acquired hypothalamic obesity,none,no_kg,llama3.2:3b,1,8,F,4,0.25,0,0,1,1,,kg,conflicting,1.0,Drug-6 has conflicting reported associations with pathways relevant to Acquired Hypathemic Obesity and does not align well with known biological processes.,1.0,1.875
2,Pheochromocytoma/paraganglioma,none,no_kg,llama3.2:3b,0,8,D,4,0.25,0,0,1,1,,prior,insufficient,2.0,"Candidate D has potential as an alpha-adrenergic receptor antagonist, but its pharmacological profile is not strongly supported by the KG evidence.",0.5,2.625
2,Pheochromocytoma/paraganglioma,none,no_kg,llama3.2:3b,1,8,A,2,0.5,0,1,1,1,,prior,insufficient,3.0,Prior knowledge indicates potential relevance but KG evidence is lacking,0.875,2.25
2,IgE-mediated food allergy,none,no_kg,llama3.2:3b,0,8,F,6,0.16666666666666666,0,0,0,1,,both,consistent,5.0,,0.875,3.25
2,IgE-mediated food allergy,none,no_kg,llama3.2:3b,1,8,F,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"May inhibit mast cell degranulation through H1 receptor antagonism, but this is not a well-studied pathway for IgE-mediated food allergy.",0.875,1.625
2,Advanced RCC after PD-1/PD-L1 + VEGF-TKI,none,no_kg,llama3.2:3b,0,8,C,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,KG has limited evidence for DOID:4450; mechanistic link unclear,0.625,3.0
2,Advanced RCC after PD-1/PD-L1 + VEGF-TKI,none,no_kg,llama3.2:3b,1,8,D,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,Drug-D has some mechanistic links to VEGF pathway but limited evidence for RCC or PD-1/PD-L1 pathways.,0.75,1.875
