seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
1,HoFH pediatric (EMA),none,no_kg,llama3.1:8b,1,8,H,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,No clear evidence or connection to disease provided by knowledge graph,0.75,2.625
1,Nephrotic syndrome,none,no_kg,llama3.1:8b,0,8,D,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,Limited mechanistic link to Nephrotic syndrome in the knowledge graph,0.625,2.625
1,Nephrotic syndrome,none,no_kg,llama3.1:8b,1,8,G,1,1.0,1,1,1,1,,both,consistent,5.0,Strong mechanistic link (Drug-1 -> VEGF receptor -> Angiogenesis pathway -> Nephrotic syndrome) supports Drug-1's potential efficacy.,0.625,1.875
1,Follicular lymphoma,none,no_kg,llama3.1:8b,0,8,B,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,No mechanistic links are reported for Drug-8.,0.625,2.25
1,Follicular lymphoma,none,no_kg,llama3.1:8b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"Strong mechanistic link to PI3K/AKT pathway, which is implicated in Follicular lymphoma.",0.75,3.0
1,Retinal vein occlusion,none,no_kg,llama3.1:8b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,conflicting,3.0,"The knowledge graph shows a link between Drug-8 and the mTOR pathway, but I couldn't find any direct connection to Retinal vein occlusion.",0.625,3.0
1,Retinal vein occlusion,none,no_kg,llama3.1:8b,1,8,E,5,0.2,0,0,1,1,,kg,conflicting,1.0,"The knowledge graph shows a mechanistic link between Drug-8 and VEGF, but also suggests it may inhibit angiogenesis; this conflicting evidence makes its relevance uncertain.",0.75,2.625
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,0,8,C,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,Mechanistic link (Drug-2 -> Dopamine receptor -> Dopaminergic pathway -> Agitation associated with Alzheimer's dementia) is incomplete without additional information.,0.75,2.5
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,1,8,E,6,0.16666666666666666,0,0,0,1,,kg,conflicting,2.0,"The mechanistic link for Drug-2 suggests it targets a pathway not directly related to Alzheimer's disease, conflicting with prior knowledge.",0.625,2.125
1,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:8b,0,8,D,3,0.3333333333333333,0,1,1,1,,prior,insufficient,4.0,"As a fibrate, Drug-8 is known to increase HDL cholesterol and reduce triglycerides, which may have indirect benefits for LDL-C management.",0.875,2.375
1,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:8b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,Lack of pharmacological evidence or KG associations makes Drug-8 a less promising candidate for this disease target.,0.625,2.625
1,Indolent systemic mastocytosis,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,2.0,Sparse KG evidence for Drug-8; no clear mechanistic link to the disease.,0.75,3.125
1,Indolent systemic mastocytosis,none,no_kg,llama3.1:8b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"There is no clear mechanistic link between Drug-8 and the disease; while it has some reported targets, none are directly related to mast cell biology.",0.75,1.875
1,EGPA (expanded),none,no_kg,llama3.1:8b,0,8,E,2,0.5,0,1,1,1,,prior,insufficient,5.0,"Lack of evidence from the knowledge graph; however, its anti-inflammatory properties suggest potential efficacy against EGPA.",0.625,2.625
1,EGPA (expanded),none,no_kg,llama3.1:8b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"While Drug-7 has anti-inflammatory properties, no specific connection to EGPA exists.",0.75,2.0
1,COVID-19 (expanded population),none,no_kg,llama3.1:8b,0,8,G,5,0.2,0,0,1,1,,kg,conflicting,1.0,The knowledge graph shows both mechanistic links and conflicting annotations related to Drug-8's potential in COVID-19.,0.75,2.375
1,COVID-19 (expanded population),none,no_kg,llama3.1:8b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,Mechanistic link shows interaction with a pathway not directly related to COVID-19; KG evidence is unclear and may be misleading,0.75,2.75
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:8b,0,8,A,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,No evidence provided in the knowledge graph,0.625,2.375
1,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:8b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"No clear mechanistic link is provided for Drug-8, and its pharmacological properties are not immediately relevant to sleep regulation.",0.75,2.25
1,KRAS G12C+ mCRC,none,no_kg,llama3.1:8b,0,8,E,4,0.25,0,0,1,1,,both,conflicting,1.0,"KG reports association with KRAS G12C pathway, but prior knowledge suggests a conflicting mechanism of action.",0.7142857142857143,2.2857142857142856
1,KRAS G12C+ mCRC,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,2.0,"Based on prior knowledge, Drug-8 may not have significant mechanistic plausibility for mCRC due to its primary indications.",0.75,3.375
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,No clear mechanistic link is reported for Drug-8 and Diabetic retinopathy/DME in the knowledge graph.,0.625,2.125
1,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:8b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,"The knowledge graph mentions Drug-8's association with the disease pathway, but this evidence is too weak to support a mechanistic link.",0.625,2.5
1,Chorea associated with Huntington's disease,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,The knowledge graph lacks sufficient evidence to assess Drug-8's mechanistic plausibility for Chorea associated with Huntington's disease.,0.75,2.625
1,Chorea associated with Huntington's disease,none,no_kg,llama3.1:8b,1,8,A,4,0.25,0,0,1,1,,prior,insufficient,2.0,"My prior knowledge suggests that this class of drugs may have some efficacy in neurological disorders, but the evidence from the knowledge graph is insufficient to confirm a link to Huntington's disease.",0.5,2.0
1,Heart failure (broadened),none,no_kg,llama3.1:8b,0,8,D,1,1.0,1,1,1,1,,kg,consistent,5.0,Strong KG link via Drug-8 -> β-adrenergic receptor antagonist -> PI3K/AKT pathway -> heart failure,0.625,2.375
1,Heart failure (broadened),none,no_kg,llama3.1:8b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-8 has a mechanistic link to the PI3K/AKT pathway, which is implicated in heart failure",0.75,2.125
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:8b,0,8,C,4,0.25,0,0,1,1,,kg,insufficient,2.0,There is insufficient knowledge graph evidence to assess Drug-6's mechanistic plausibility for this disease.,0.5,2.125
1,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:8b,1,8,D,5,0.2,0,0,1,1,,kg,conflicting,1.0,Drug-6's link to thrombin pathway is inconsistent with prior knowledge about its mechanism of action.,0.75,3.375
1,Pediatric atopic dermatitis,none,no_kg,llama3.1:8b,0,8,G,2,0.5,0,1,1,1,,kg,consistent,4.0,"Drug-8 has a mechanistic link to Th2 inflammation, which is relevant for atopic dermatitis.",1.0,2.625
1,Pediatric atopic dermatitis,none,no_kg,llama3.1:8b,1,8,E,7,0.14285714285714285,0,0,0,1,,both,insufficient,1.0,No clear KG link to atopic dermatitis; prior knowledge suggests limited efficacy and potential adverse effects on skin health.,0.875,2.75
1,COVID-19 updated strain,none,no_kg,llama3.1:8b,0,8,G,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Pharmacological knowledge of antiviral properties and potential application to COVID-19; however, no specific mechanistic link provided.",0.625,2.25
1,COVID-19 updated strain,none,no_kg,llama3.1:8b,1,8,H,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,KG evidence for Drug-8 is limited to a single pathway association,0.75,3.375
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:8b,0,8,A,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,No direct evidence in KG and no clear mechanistic link from Drug-7 to disease pathway; pharmacological expertise is uncertain.,0.625,3.125
1,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:8b,1,8,B,2,0.5,0,1,1,1,,kg,consistent,5.0,Strong mechanistic link via insulin receptor pathway in KG evidence supports consideration for delaying T1D onset,0.625,3.25
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.1:8b,0,8,B,5,0.2,0,0,1,1,,kg,insufficient,3.0,"Drug-6 targets PDGFR (target) -> MAPK pathway -> cancer; while plausible, the evidence is sparse and does not directly relate to thymic carcinoma.",0.625,3.25
1,Unresectable thymic carcinoma (PMDA),none,no_kg,llama3.1:8b,1,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,"Drug-6 has some general anticancer activity, but no specific evidence for its efficacy or mechanism in thymic carcinoma.",0.5,2.25
1,Retinal vein occlusion,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,3.0,"No direct mechanistic link to Retinal Vein Occlusion is given for Drug-8, but it has a link to the VEGF pathway.",0.75,3.125
1,Retinal vein occlusion,none,no_kg,llama3.1:8b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,"The KG does not provide sufficient evidence to judge Drug-8's plausibility for RVO; however, I know it has anti-coagulant properties which could be relevant.",0.75,2.625
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:8b,0,8,E,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"From my pharmacological knowledge, Drug-8 has some neuroprotective effects that might be relevant to SMA, but I'm not aware of any direct evidence.",0.75,1.75
1,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:8b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,Sparse and indirect KG evidence for Drug-8; pharmacological knowledge does not suggest a clear link to SMA.,0.5,2.125
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:8b,0,8,C,3,0.3333333333333333,0,1,1,1,,both,conflicting,2.0,"The knowledge graph suggests Drug-7 targets a pathway involved in CTEPH, but this is contradicted by known mechanisms.",0.75,2.625
1,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:8b,1,8,E,4,0.25,0,0,1,1,,kg,insufficient,1.0,No clear mechanistic link between Drug-7 and the disease is provided by the knowledge graph.,0.75,2.375
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,No relevant mechanistic links are found for Drug-1 in the knowledge graph.,0.75,3.0
1,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:8b,1,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 targets JAK2, which is implicated in the pathogenesis of Polycythaemia vera and essential thrombocytopenia.",0.625,1.75
1,Generalized myasthenia gravis,none,no_kg,llama3.1:8b,0,8,B,3,0.3333333333333333,0,1,1,1,,prior,insufficient,5.0,Drug-8 is not well-known for its effects on neuromuscular transmission or myasthenia gravis.,0.75,3.0
1,Generalized myasthenia gravis,none,no_kg,llama3.1:8b,1,8,H,7,0.14285714285714285,0,0,0,1,,prior,insufficient,5.0,"Without direct evidence from the KG, ranking Drug-8 is uncertain; however, considering its pharmacological properties and prior use in autoimmune diseases, it's still a plausible candidate.",0.75,2.75
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:8b,0,8,C,4,0.25,0,0,1,1,,kg,insufficient,2.0,"The KG suggests a link for Drug-5, but its target is unclear and the pathway connection to invasive fungal infections is uncertain.",0.5,2.375
1,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:8b,1,8,G,5,0.2,0,0,1,1,,kg,insufficient,1.0,The mechanistic link for Drug-5 is uncertain due to the lack of a clear target or pathway involved.,0.875,1.875
1,PKU expanded to ≥12yr,none,no_kg,llama3.1:8b,0,8,F,5,0.2,0,0,1,1,,prior,insufficient,3.0,No evidence from the knowledge graph supports using Drug-8 for this disease,0.75,2.625
1,PKU expanded to ≥12yr,none,no_kg,llama3.1:8b,1,8,B,5,0.2,0,0,1,1,,kg,insufficient,1.0,No clear link between Drug-8 and the target disease in the KG evidence.,0.625,3.0
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.1:8b,0,8,F,4,0.25,0,0,1,1,,kg,conflicting,1.0,"The KG suggests a link between Drug-8 and IDH2, but this is not directly relevant to IDH1-mutated MDS.",0.75,2.125
1,IDH1-mutated relapsed/refractory MDS,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,2.0,"The knowledge graph reports a link between Drug-8 and the RHOA protein, but I don't know how this would affect IDH1 activity.",0.625,2.25
1,Retinopathy of prematurity,none,no_kg,llama3.1:8b,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,No direct evidence from the knowledge graph; this drug's mechanism of action does not strongly suggest a link to ROP.,0.5,1.875
1,Retinopathy of prematurity,none,no_kg,llama3.1:8b,1,8,D,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,Knowledge graph associations are too sparse to confidently assess Drug-6's potential against ROP.,0.5,1.875
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,0,8,E,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-5 has a mechanistic link to amyloid-beta pathway -> Alzheimer's disease via its inhibition of BACE1 enzyme, consistent with previous research on Alzheimer's.",0.75,2.625
1,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,1,8,E,2,0.5,0,1,1,1,,kg,insufficient,3.0,"While Drug-5 has some reported associations, the evidence is sparse and does not directly link to agitation in Alzheimer's.",0.75,3.125
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:8b,0,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,There is limited information on Drug-8's mechanism of action or its potential impact on LDL-C in statin-intolerant dyslipidemia.,0.75,2.25
1,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:8b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,3.0,The KG does not provide sufficient information on Drug-8's mechanism of action for this disease.,0.625,3.125
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,prior,insufficient,4.0,"Based on prior knowledge, Drug-7 has a mechanism of action that could be related to anemia treatment.",0.625,2.375
1,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:8b,1,8,A,5,0.2,0,0,1,1,,kg,insufficient,2.0,The evidence for Drug-7's association with MDS-related pathways is sparse and not directly linked to first-line anemia treatment.,0.875,2.125
1,Atopic dermatitis,none,no_kg,llama3.1:8b,0,8,C,3,0.3333333333333333,0,1,1,1,,kg,conflicting,2.0,TNF-alpha pathway association is relevant but conflicted with prior knowledge on drug efficacy.,0.625,2.375
1,Atopic dermatitis,none,no_kg,llama3.1:8b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,4.0,"While Drug-7 has anti-inflammatory properties that might be beneficial for atopic dermatitis, no knowledge graph evidence supports this.",0.625,3.25
1,Acute HCV pediatric,none,no_kg,llama3.1:8b,0,8,D,5,0.2,0,0,1,1,,kg,insufficient,2.0,I couldn't find any information linking Drug-8 to HCV infection in the knowledge graph or through my own knowledge.,0.625,3.125
1,Acute HCV pediatric,none,no_kg,llama3.1:8b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,conflicting,2.0,"Mechanistic link: Drug-8 -> PI3K pathway; however, conflicting evidence regarding its role in HCV infection",1.0,2.875
1,HoFH in children,none,no_kg,llama3.1:8b,0,8,C,1,1.0,1,1,1,1,,both,consistent,5.0,Mechanistic link: Drug-8 -> PCSK9 -> LDLR pathway -> HoFH (in adults); plausible extension to children,0.625,3.0
1,HoFH in children,none,no_kg,llama3.1:8b,1,8,E,5,0.2,0,0,1,1,,kg,insufficient,1.0,No mechanistic links were found between Drug-8 and the LDLR/APOB pathway in HoFH disease.,0.75,2.125
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.1:8b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,No clear mechanistic links from the knowledge graph connect Drug-8 to this target disease or relevant pathways.,0.625,2.125
1,dMMR/MSI-H primary advanced endometrial cancer (+chemo),none,no_kg,llama3.1:8b,1,8,A,5,0.2,0,0,1,1,,kg,insufficient,1.0,No clear mechanistic links provided for Drug-8 to dMMR/MSI-H primary advanced endometrial cancer.,1.0,1.875
1,Cerebral folate transport deficiency,none,no_kg,llama3.1:8b,0,8,C,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 targets CBS (cystathionine beta-synthase), which is associated with the pathway that leads to cerebral folate transport deficiency.",0.625,1.875
1,Cerebral folate transport deficiency,none,no_kg,llama3.1:8b,1,8,A,8,0.125,0,0,0,1,,kg,insufficient,1.0,No clear mechanistic link between Drug-1 and the target disease; very limited related annotations in the knowledge graph.,0.75,2.75
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.1:8b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,5.0,"Based on pharmacological knowledge, Drug-8 has a profile consistent with reducing MACE in CVD + obesity/overweight.",0.75,3.25
1,Reduce MACE in CVD + obesity/overweight,none,no_kg,llama3.1:8b,1,8,F,3,0.3333333333333333,0,1,1,1,,kg,consistent,4.0,"The knowledge graph reports mechanistic links for Drug-5, but I'm uncertain about the relevance of these pathways to reducing MACE in CVD + obesity/overweight.",0.75,3.0
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.1:8b,0,8,G,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,The knowledge graph does not provide clear connections between Drug-7 and Palmoplantar pustulosis or relevant pathways.,0.75,2.75
1,Palmoplantar pustulosis (PMDA),none,no_kg,llama3.1:8b,1,8,F,7,0.14285714285714285,0,0,0,1,,prior,insufficient,3.0,"Prior pharmacological knowledge suggests that this class of drugs may not be effective in PMDA, but evidence is insufficient to confirm",0.75,2.25
1,Measles prophylaxis post-exposure,none,no_kg,llama3.1:8b,0,8,G,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 targets interferon-gamma, which is involved in measles infection and could enhance immune response to the virus.",0.5,3.0
1,Measles prophylaxis post-exposure,none,no_kg,llama3.1:8b,1,8,A,2,0.5,0,1,1,1,,kg,insufficient,3.0,"There is limited KG evidence for Drug-1's mechanism of action, but it does involve some immune system modulation.",0.75,2.25
1,CKD in T2D,none,no_kg,llama3.1:8b,0,8,D,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"The KG reports a mechanistic link between Drug-8 and diabetes via the PPARγ pathway, but there is no clear connection to CKD.",0.75,2.625
1,CKD in T2D,none,no_kg,llama3.1:8b,1,8,G,2,0.5,0,1,1,1,,kg,insufficient,3.0,"Drug-8 is associated with PI3K/AKT -> mTOR pathway, potentially beneficial for T2D management but lacking clear CKD relevance.",0.75,2.875
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.1:8b,0,8,B,6,0.16666666666666666,0,0,0,1,,kg,insufficient,3.0,"KG links Drug-8 to pathways relevant to cancer treatment, but the direct connection to HER2-mutant NSCLC is unclear.",0.625,3.25
1,HER2-mutant NSCLC (PMDA),none,no_kg,llama3.1:8b,1,8,A,8,0.125,0,0,0,1,,kg,insufficient,1.0,No clear mechanistic links are shown between Drug-8 and HER2-mutant NSCLC.,0.625,2.875
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:8b,0,8,D,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-7 is linked to HMGCR (target) which is associated with cholesterol biosynthesis pathway, a key player in familial hypercholesterolemia.",0.75,2.375
1,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:8b,1,8,G,5,0.2,0,0,1,1,,kg,insufficient,3.0,No clear link to familial hypercholesterolemia based on the provided evidence,0.625,2.625
1,Crohn's disease,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph shows an association between Drug-7 and the JAK/STAT pathway, but this is not strongly related to Crohn's disease.",0.875,1.625
1,Crohn's disease,none,no_kg,llama3.1:8b,1,8,G,2,0.5,0,1,1,1,,both,consistent,5.0,"Drug-7 has mechanistic links to IL-6 and TNF-alpha pathways, which are implicated in Crohn's disease.",0.625,2.375
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:8b,0,8,D,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph indicates Drug-8 is linked to a pathway that could be beneficial, but there's also conflicting evidence regarding its impact on kidney function.",0.625,2.375
1,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:8b,1,8,E,3,0.3333333333333333,0,1,1,1,,kg,conflicting,2.0,"While Drug-8 has some mechanistic links to pathways related to COVID-19, there is also conflicting evidence from the knowledge graph.",0.625,2.125
1,MASH with fibrosis,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,conflicting,1.0,"Knowledge graph suggests involvement in a related pathway, but prior knowledge cautions against its potential off-target effects.",0.625,2.125
1,MASH with fibrosis,none,no_kg,llama3.1:8b,1,8,H,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"Like Drug-6, there are no clear links between Drug-8 and the target disease in the KG; additional evidence is required.",0.7142857142857143,2.0
1,mHSPC + ADT,none,no_kg,llama3.1:8b,0,8,A,5,0.2,0,0,1,1,,prior,insufficient,1.0,I do not have sufficient knowledge to assess the mechanistic plausibility of Drug-8 for mHSPC + ADT (DOID:10283).,0.875,3.0
1,mHSPC + ADT,none,no_kg,llama3.1:8b,1,8,C,4,0.25,0,0,1,1,,prior,insufficient,3.0,"Drug-8's mechanism of action suggests it could target the PI3K/AKT pathway, but this is speculative without more evidence.",0.625,2.75
1,Chronic kidney disease,none,no_kg,llama3.1:8b,0,8,G,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Based on pharmacological knowledge, Drug-8 could potentially mitigate CKD through its effects on endothelial function and vascular health.",0.75,1.75
1,Chronic kidney disease,none,no_kg,llama3.1:8b,1,8,B,5,0.2,0,0,1,1,,prior,insufficient,3.0,"Drug-8 is a general class of drugs that may have off-target effects on kidney function, but specific evidence for CKD treatment is lacking.",0.625,2.125
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.1:8b,0,8,F,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph suggests a mechanistic link, but the target and pathway are not strongly associated with AFRS ≥6yr in pharmacological literature.",0.875,1.875
1,Allergic fungal rhinosinusitis (AFRS) ≥6yr,none,no_kg,llama3.1:8b,1,8,D,5,0.2,0,0,1,1,,kg,conflicting,1.0,"The KG suggests Drug-8 has associations with inflammatory diseases, but this is a broad category; our prior knowledge does not strongly support its relevance to AFRS.",0.75,2.25
1,Acquired hypothalamic obesity,none,no_kg,llama3.1:8b,0,8,C,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"The knowledge graph provides no direct evidence for Drug-8, making it uncertain as a candidate.",0.625,1.75
1,Acquired hypothalamic obesity,none,no_kg,llama3.1:8b,1,8,G,4,0.25,0,0,1,1,,kg,insufficient,1.0,No direct mechanistic link is provided for Drug-8 to the target disease or pathways involved in obesity regulation.,0.5,3.625
1,Pediatric glioma (EMA),none,no_kg,llama3.1:8b,0,8,G,3,0.3333333333333333,0,1,1,1,,kg,insufficient,1.0,No mechanistic links provided for Drug-6; relying on prior knowledge is insufficient to rank it confidently.,0.75,2.375
1,Pediatric glioma (EMA),none,no_kg,llama3.1:8b,1,8,F,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,Weak evidence from KG; lacks clear mechanistic link or pathway association,0.625,2.375
1,IV formulation for rheumatic diseases (EMA),none,no_kg,llama3.1:8b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,The knowledge graph does not provide sufficient information on Drug-6 to assess its plausibility for treating rheumatic diseases.,0.875,2.0
1,IV formulation for rheumatic diseases (EMA),none,no_kg,llama3.1:8b,1,8,A,4,0.25,0,0,1,1,,prior,insufficient,2.0,I am uncertain about Drug-6's potential due to a lack of provided evidence or associations with rheumatic diseases.,0.625,2.5
1,Oral tablet formulation for weight management,none,no_kg,llama3.1:8b,0,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,2.0,"Lack of direct evidence, but may have potential due to its pharmacological properties",0.75,2.875
1,Oral tablet formulation for weight management,none,no_kg,llama3.1:8b,1,8,D,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,"The knowledge graph reports an association with the disease pathway, but it's unclear how strong or relevant this link is.",0.625,1.875
