seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
3,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.1:8b,1,8,E,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,"Like Drug-7, no evidence is provided for Drug-8's mechanism of action in this disease.",0.75,2.25
3,IgG4-related disease,none,no_kg,llama3.1:8b,0,8,D,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Based on my pharmacological knowledge, Drug-8 may have immunosuppressive properties that could be beneficial for IgG4-related disease.",0.75,2.0
3,IgG4-related disease,none,no_kg,llama3.1:8b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,conflicting,1.0,"Knowledge graph reports a link to IL-17 signaling pathway, but this is not typically associated with IgG4-related disease.",0.75,2.0
3,COVID-19 (expanded population),none,no_kg,llama3.1:8b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,No direct KG evidence linking Drug-8 to COVID-19; my prior knowledge is limited in this area.,0.75,2.375
3,COVID-19 (expanded population),none,no_kg,llama3.1:8b,1,8,F,5,0.2,0,0,1,1,,kg,insufficient,1.0,No clear mechanistic link in the knowledge graph,0.875,2.375
3,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:8b,0,8,G,4,0.25,0,0,1,1,,prior,insufficient,3.0,Lack of knowledge about Drug-8's mechanism prevents a strong assessment.,0.75,2.875
3,Obstructive sleep apnea with obesity,none,no_kg,llama3.1:8b,1,8,A,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,"The knowledge graph shows a link between Drug-8 and DOID:0050848 through mTOR, but the relevance of this pathway is uncertain.",0.625,2.375
3,Biliary tract cancer 1L,none,no_kg,llama3.1:8b,0,8,E,6,0.16666666666666666,0,0,0,1,,prior,insufficient,4.0,Possible anti-proliferative effects; further evidence is needed for Biliary tract cancer relevance.,0.5,2.75
3,Biliary tract cancer 1L,none,no_kg,llama3.1:8b,1,8,B,4,0.25,0,0,1,1,,kg,conflicting,2.0,"KG evidence suggests Drug-8 may be involved in Biliary tract cancer 1L (DOID:4607), but prior knowledge notes it has a narrow therapeutic index.",0.625,2.875
3,Retinal vein occlusion,none,no_kg,llama3.1:8b,0,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,3.0,Drug-8 has been used in ophthalmic conditions but lacks a clear mechanistic connection to RVO.,0.625,2.625
3,Retinal vein occlusion,none,no_kg,llama3.1:8b,1,8,D,7,0.14285714285714285,0,0,0,1,,prior,insufficient,2.0,"Although no direct link is found, its use in treating vascular diseases suggests some potential for Retinal vein occlusion treatment.",0.75,2.125
3,Chorea associated with Huntington's disease,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,3.0,The link provided for Drug-6 is sparse and doesn't directly implicate it in Huntington's disease pathology.,0.625,3.625
3,Chorea associated with Huntington's disease,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,The knowledge graph does not provide clear evidence linking Drug-6 to Huntington's disease or related pathways.,0.75,2.5
3,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:8b,0,8,H,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,Sparse and conflicting associations in the knowledge graph; unclear mechanistic link to High LDL-C disease,0.5,2.75
3,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:8b,1,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,4.0,"The knowledge graph links Drug-8 to a target involved in lipid metabolism (target: HMGCR), but this association is not directly relevant to High LDL-C and CV risk.",0.5,3.375
3,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:8b,0,8,D,2,0.5,0,1,1,1,,prior,insufficient,4.0,"Based on general pharmacological knowledge, this drug has potential mechanisms relevant to the disease but no direct evidence is provided.",0.75,2.625
3,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:8b,1,8,E,5,0.2,0,0,1,1,,kg,conflicting,3.0,"Mechanistic link (Drug-1 -> PIK3CA -> PI3K/AKT pathway), but also a conflicting mechanistic link to mTOR pathway",0.625,3.75
3,Schnitzler syndrome (Japan),none,no_kg,llama3.1:8b,0,8,A,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,The knowledge graph reports no direct associations for Drug-6 and Schnitzler syndrome.,0.75,2.75
3,Schnitzler syndrome (Japan),none,no_kg,llama3.1:8b,1,8,D,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-6 is linked to IL-1β (a key player in Schnitzler syndrome) and has a known anti-inflammatory effect.,0.625,2.5
3,COVID-19 updated strain,none,no_kg,llama3.1:8b,0,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,KG reports a link to the JAK/STAT pathway but does not provide sufficient detail for a confident assessment.,0.5,2.25
3,COVID-19 updated strain,none,no_kg,llama3.1:8b,1,8,E,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Drug-8 has shown promise in treating other respiratory infections but lacks direct evidence for COVID-19 updated strain.,0.875,2.0
3,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:8b,0,8,B,4,0.25,0,0,1,1,,kg,conflicting,3.0,"The knowledge graph links Drug-7 to the NOD-like receptor pathway, but this pathway's relevance to T1D is disputed.",0.75,3.25
3,Delay T1D onset in children ≥1yr,none,no_kg,llama3.1:8b,1,8,F,2,0.5,0,1,1,1,,both,consistent,5.0,Evidence suggests potential in regulating T-cell function (Drug-7 -> CD4+ T-cell activation -> DOID:9744),0.625,3.125
3,"mCRC BRAF V600E (traditional approval, was accelerated)",none,no_kg,llama3.1:8b,0,8,F,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,"A sparse mechanistic link is reported for Drug-5 -> PI3K pathway, which might be relevant but requires further investigation.",0.5714285714285714,2.4285714285714284
3,"mCRC BRAF V600E (traditional approval, was accelerated)",none,no_kg,llama3.1:8b,1,8,B,4,0.25,0,0,1,1,,kg,insufficient,2.0,"The KG mentions Drug-5 targeting AKT1 in cancer, but this is not directly relevant to BRAF V600E mCRC.",0.625,2.75
3,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,The knowledge graph does not provide a clear indication of how Drug-8 is related to diabetic retinopathy/DME.,0.75,2.25
3,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:8b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,"The knowledge graph reports an association between Drug-8 and the TGF-β pathway, but this is not a clear indication of its mechanistic plausibility for Diabetic Retinopathy/DME.",0.625,2.375
3,Cerebral folate transport deficiency,none,no_kg,llama3.1:8b,0,8,F,2,0.5,0,1,1,1,,prior,insufficient,4.0,"While no direct link exists in the KG, I believe Drug-1 could plausibly affect folate transport due to its known mechanism of action.",0.625,2.375
3,Cerebral folate transport deficiency,none,no_kg,llama3.1:8b,1,8,C,1,1.0,1,1,1,1,,prior,insufficient,4.0,Drug-1's mechanism is similar to folate metabolism,0.5,2.5
3,Heart failure (broadened),none,no_kg,llama3.1:8b,0,8,D,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-4 has strong mechanistic links to the renin-angiotensin-aldosterone system (RAAS), a key pathway in heart failure.",0.75,2.5
3,Heart failure (broadened),none,no_kg,llama3.1:8b,1,8,C,3,0.3333333333333333,0,1,1,1,,prior,insufficient,4.0,"Based on pharmacological knowledge, Drug-4 has beta-blocking activity that could be beneficial for heart failure.",0.875,2.625
3,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:8b,0,8,B,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-7 is linked to the pathway 'blood coagulation' and has been shown to affect factor IX activity.,1.0,3.0
3,Acquired hypofibrinogenemia in cardiovascular surgery,none,no_kg,llama3.1:8b,1,8,A,1,1.0,1,1,1,1,,prior,insufficient,4.0,"Based on pharmacological knowledge, Drug-7 has a plausible mechanism for affecting coagulation pathways, but no direct evidence was found in the knowledge graph.",0.75,2.375
3,COPD,none,no_kg,llama3.1:8b,0,8,G,2,0.5,0,1,1,1,,kg,consistent,3.0,"The KG suggests a mechanistic link between Drug-8 and the pathway associated with COPD, but this is not well-supported by prior knowledge",0.625,2.875
3,COPD,none,no_kg,llama3.1:8b,1,8,D,8,0.125,0,0,0,1,,kg,insufficient,1.0,There is no evidence from the knowledge graph to support or refute Drug-8's mechanistic plausibility for COPD.,0.75,2.125
3,Chronic hepatitis B (pediatric),none,no_kg,llama3.1:8b,0,8,E,5,0.2,0,0,1,1,,kg,insufficient,3.0,Insufficient evidence from the KG to evaluate Drug-6's plausibility for this disease.,0.75,3.0
3,Chronic hepatitis B (pediatric),none,no_kg,llama3.1:8b,1,8,E,3,0.3333333333333333,0,1,1,1,,kg,insufficient,5.0,No mechanistic links were found for Drug-6.,0.625,3.75
3,HoFH pediatric (EMA),none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,2.0,"While there is no direct evidence from the KG for Drug-8's efficacy in HoFH pediatric, it has been used off-label for similar conditions.",0.625,2.25
3,HoFH pediatric (EMA),none,no_kg,llama3.1:8b,1,8,D,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-8 has a mechanistic link to HMGCR -> LDLR -> PCSK9 pathway, which is relevant to HoFH pediatric.",0.5,2.5
3,HR+/HER2- breast cancer,none,no_kg,llama3.1:8b,0,8,G,2,0.5,0,1,1,1,,kg,consistent,5.0,"Drug-8 is linked to ER signaling pathway, which is relevant for HR+/HER2- breast cancer.",0.5,3.125
3,HR+/HER2- breast cancer,none,no_kg,llama3.1:8b,1,8,D,4,0.25,0,0,1,1,,prior,insufficient,2.0,I don't have enough information to confidently assess Drug-8's mechanistic plausibility for HR+/HER2- breast cancer.,0.75,2.125
3,Retinopathy of prematurity,none,no_kg,llama3.1:8b,0,8,F,7,0.14285714285714285,0,0,0,1,,kg,conflicting,2.0,"The KG suggests a mechanistic link between Drug-7 and the PI3K/AKT pathway (implicated in Retinopathy of Prematurity), but this is contradicted by its known action as an adenosine receptor antagonist.",0.75,2.625
3,Retinopathy of prematurity,none,no_kg,llama3.1:8b,1,8,A,3,0.3333333333333333,0,1,1,1,,prior,conflicting,2.0,"While Drug-7 is used for a related condition (diabetic retinopathy), KG evidence suggests no direct link to Retinopathy of Prematurity.",0.625,2.625
3,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,conflicting,4.0,"Drug-3 has a link to the GABAergic system (target: GABRA1), but also has some conflicting evidence of affecting other pathways.",0.625,2.25
3,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,1,8,G,4,0.25,0,0,1,1,,both,conflicting,1.0,"The knowledge-graph evidence for Drug-3 suggests a connection to Alzheimer's disease, but it also targets pathways not directly related to agitation.",0.75,2.0
3,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:8b,0,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,"Based on general knowledge of bile acid sequestrants, Drug-5 might have some mechanistic plausibility for reducing LDL-C.",0.75,1.75
3,Heterozygous familial hypercholesterolemia,none,no_kg,llama3.1:8b,1,8,H,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,The knowledge graph does not provide any direct evidence linking Drug-5 to heterozygous familial hypercholesterolemia.,0.875,2.25
3,Indolent systemic mastocytosis,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,prior,insufficient,2.0,Lack of direct or indirect KG evidence and limited pharmacological relevance to the disease's underlying biology.,0.625,2.5
3,Indolent systemic mastocytosis,none,no_kg,llama3.1:8b,1,8,D,4,0.25,0,0,1,1,,both,conflicting,2.0,"The knowledge graph links Drug-8 to the PI3K/AKT pathway, which may be relevant; however, prior knowledge suggests this pathway's involvement is less direct in mastocytosis.",0.625,2.5
3,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,llama3.1:8b,0,8,A,2,0.5,0,1,1,1,,kg,insufficient,3.0,No clear mechanistic link provided for Drug-6 and its relation to JIA.,0.625,1.875
3,Juvenile idiopathic arthritis (EMA Feb 2026),none,no_kg,llama3.1:8b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,consistent,4.0,This drug has shown anti-inflammatory effects in animal models.,0.625,2.875
3,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:8b,0,8,F,4,0.25,0,0,1,1,,kg,conflicting,1.0,"The KG links Drug-5 to a target involved in fungal infections, but also indicates involvement in another disease area, which might be inconsistent with antifungal activity.",0.5,2.125
3,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:8b,1,8,D,4,0.25,0,0,1,1,,kg,insufficient,2.0,,0.75,2.75
3,PKU expanded to ≥12yr,none,no_kg,llama3.1:8b,0,8,D,3,0.3333333333333333,0,1,1,1,,prior,insufficient,4.0,"Based on general knowledge, Drug-7 has some plausible mechanism for PKU treatment",0.375,2.625
3,PKU expanded to ≥12yr,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,No direct evidence from the KG; would require further investigation to assess relevance.,0.75,2.0
3,HR+/HER2-low breast cancer,none,no_kg,llama3.1:8b,0,8,A,5,0.2,0,0,1,1,,kg,insufficient,1.0,"No direct KG evidence is provided for Drug-8, and its relevance to HR+/HER2-low breast cancer is unknown.",0.875,2.25
3,HR+/HER2-low breast cancer,none,no_kg,llama3.1:8b,1,8,B,7,0.14285714285714285,0,0,0,1,,kg,insufficient,3.0,The knowledge graph does not provide sufficient evidence to assess Drug-8's plausibility for this disease.,0.5,3.0
3,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:8b,0,8,F,7,0.14285714285714285,0,0,0,1,,kg,conflicting,1.0,"The KG reports an association with the PI3K pathway, but also mentions potential toxicity concerns.",0.75,2.5
3,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:8b,1,8,B,2,0.5,0,1,1,1,,both,insufficient,3.0,"Drug-8 has some target/pathway connections relevant to the disease, but the evidence is limited and requires further consideration.",0.625,1.875
3,Chronic kidney disease,none,no_kg,llama3.1:8b,0,8,E,6,0.16666666666666666,0,0,0,1,,prior,insufficient,4.0,"Based on pharmacological knowledge, Drug-5 has a mechanism of action that could potentially benefit patients with Chronic Kidney Disease.",0.625,2.875
3,Chronic kidney disease,none,no_kg,llama3.1:8b,1,8,A,5,0.2,0,0,1,1,,prior,insufficient,1.0,"Based on general pharmacological knowledge, Drug-5 may have some off-target effects relevant to CKD, but no direct evidence is provided.",0.75,1.875
3,IgE-mediated food allergy,none,no_kg,llama3.1:8b,0,8,C,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 inhibits JAK/STAT pathway which is associated with IgE-mediated food allergy.,0.75,2.5
3,IgE-mediated food allergy,none,no_kg,llama3.1:8b,1,8,D,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-1 has mechanistic links to mast cell stabilization (target: HMCES) and IgE regulation (pathway: IL-4 signaling), which is relevant for IgE-mediated food allergy.",0.75,2.625
3,Measles prophylaxis post-exposure,none,no_kg,llama3.1:8b,0,8,B,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 has mechanistic links to target-123, which is involved in the measles prophylaxis post-exposure pathway.",0.625,2.375
3,Measles prophylaxis post-exposure,none,no_kg,llama3.1:8b,1,8,F,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-1 has a mechanistic link to Interferon-gamma signaling pathway -> Measles prophylaxis post-exposure.,0.75,1.875
3,CKD in T2D,none,no_kg,llama3.1:8b,0,8,C,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph shows a conflicting link between Drug-8 and the Wnt/β-catenin pathway, which is not supported by prior knowledge for CKD/T2D.",0.75,2.875
3,CKD in T2D,none,no_kg,llama3.1:8b,1,8,F,4,0.25,0,0,1,1,,prior,insufficient,3.0,"While Drug-8 has some known effects on renal function, its direct relevance to CKD in T2D is unclear.",0.75,2.625
3,dMMR recurrent/advanced endometrial cancer,none,no_kg,llama3.1:8b,0,8,A,6,0.16666666666666666,0,0,0,1,,kg,insufficient,2.0,"Possible interaction with DNA damage response, but evidence is sparse for this disease.",0.75,2.625
3,dMMR recurrent/advanced endometrial cancer,none,no_kg,llama3.1:8b,1,8,D,4,0.25,0,0,1,1,,both,conflicting,2.0,"The KG links Drug-8 to DNA damage response pathways, but this is somewhat conflicting with its known mechanism of action; more evidence is needed",0.625,3.375
3,ILD-associated pulmonary hypertension,none,no_kg,llama3.1:8b,0,8,E,2,0.5,0,1,1,1,,prior,insufficient,3.0,Pharmacological knowledge suggests Drug-3 could be repurposed for ILD-associated pulmonary hypertension due to its mechanism of action.,0.625,2.0
3,ILD-associated pulmonary hypertension,none,no_kg,llama3.1:8b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,"There's some association between Drug-3 and the disease in the KG, but without more context, it's hard to assess its mechanistic plausibility.",0.875,2.625
3,Crohn's disease,none,no_kg,llama3.1:8b,0,8,D,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-8 has strong connections to NF-kappa B signaling and IL17 signaling pathways.,0.625,2.625
3,Crohn's disease,none,no_kg,llama3.1:8b,1,8,A,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,There is no strong evidence to support Drug-8 as a candidate for repurposing against Crohn's disease.,0.625,1.875
3,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,2.0,"The KG links Drug-3 to mTOR pathway activation (cellular stress), but this is not directly relevant for COVID-19 in severe renal impairment/dialysis.",0.5,2.0
3,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,No clear mechanistic link was found in the KG for Drug-8 (H).,0.625,1.875
3,MASH with fibrosis,none,no_kg,llama3.1:8b,0,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,Uncertain about Drug-8's role in MASH with fibrosis due to lack of relevant evidence from either the knowledge graph or pharmacological knowledge.,0.5,2.125
3,MASH with fibrosis,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,Knowledge-graph evidence shows no direct link to pathways involved in fibrosis or MASH mechanisms for Drug-8.,0.75,2.25
3,Urothelial carcinoma (expanded population),none,no_kg,llama3.1:8b,0,8,C,1,1.0,1,1,1,1,,both,consistent,5.0,Strong mechanistic link through PI3K/AKT pathway,0.5,2.875
3,Urothelial carcinoma (expanded population),none,no_kg,llama3.1:8b,1,8,D,8,0.125,0,0,0,1,,kg,insufficient,2.0,No clear mechanistic links to relevant targets or pathways in the KG.,0.75,3.0
3,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:8b,0,8,D,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-7 has evidence linking to endothelin receptors (mechanistically relevant) and is used for pulmonary arterial hypertension.,0.5,2.75
3,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:8b,1,8,G,5,0.2,0,0,1,1,,kg,conflicting,2.0,The knowledge graph reports conflicting evidence for Drug-7's involvement in the target disease.,0.875,2.375
3,Crohn's disease,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,2.0,"The KG links Drug-8 to TNF-alpha and the NF-kappaB pathway, but this is an indirect link and not directly related to Crohn's disease.",0.75,1.875
3,Crohn's disease,none,no_kg,llama3.1:8b,1,8,A,1,1.0,1,1,1,1,,kg,consistent,4.0,"Strong association with the IL-12/23 pathway, which is implicated in Crohn's disease.",0.625,3.0
3,HoFH in children,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,4.0,"Based on prior pharmacological knowledge, Drug-8 may be effective in treating HoFH due to its mechanism of action.",0.75,3.0
3,HoFH in children,none,no_kg,llama3.1:8b,1,8,D,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,Mechanistic link: D -> LDLR -> HOHF; but insufficient evidence is available to assess its potential efficacy.,0.75,2.125
3,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Drug-7 has some potential off-target effects that may be relevant to anemia treatment, but there is no direct evidence.",0.5,2.0
3,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:8b,1,8,C,6,0.16666666666666666,0,0,0,1,,prior,insufficient,5.0,"Pharmacological knowledge indicates Drug-3 could have potential benefits for anemia, but the evidence is indirect and requires cautious interpretation.",0.75,3.25
3,Generalized myasthenia gravis,none,no_kg,llama3.1:8b,0,8,A,4,0.25,0,0,1,1,,kg,insufficient,1.0,There is no clear mechanistic link in the knowledge graph for Drug-8 to generalized myasthenia gravis.,0.625,1.875
3,Generalized myasthenia gravis,none,no_kg,llama3.1:8b,1,8,G,4,0.25,0,0,1,1,,kg,insufficient,1.0,Unclear relation to myasthenia gravis; needs further investigation.,0.75,1.875
3,Acquired hypothalamic obesity,none,no_kg,llama3.1:8b,0,8,E,1,1.0,1,1,1,1,,both,consistent,5.0,"Drug-7 has a mechanism that targets the mTOR pathway, which is implicated in Acquired Hypothalamic Obesity.",0.75,3.0
3,Acquired hypothalamic obesity,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,prior,insufficient,4.0,"Given its pharmacological profile, Drug-7 has a potential mechanism for treating Acquired Hypothalamic Obesity.",0.75,3.0
3,HR+/HER2- node-positive high-risk early breast cancer,none,no_kg,llama3.1:8b,0,8,E,5,0.2,0,0,1,1,,kg,insufficient,1.0,Mechanistic link: Drug-8 -> Not specified -> Pathway not specified -> Breast Cancer. Lack of clear evidence or target makes this difficult to assess.,0.875,2.25
